graph_id,n,h,init,dynamics,beta,step,log_Z
n40_graph0,40,0.5,ground,glauber,3.2,36543,255.931503
n40_graph0,40,0.5,ground,glauber,3.2,60268,256.082036
n40_graph0,40,0.5,ground,glauber,3.2,99395,256.040961
n40_graph0,40,0.5,ground,glauber,3.2,163925,255.996695
n40_graph0,40,0.5,ground,glauber,3.2,270347,255.995317
n40_graph0,40,0.5,ground,glauber,3.2,445860,256.027221
n40_graph0,40,0.5,ground,glauber,3.2,735319,256.034344
n40_graph0,40,0.5,ground,glauber,3.2,1212699,256.003910
n40_graph0,40,0.5,ground,glauber,3.2,2000000,255.994963
n40_graph0,40,0.5,ground,glauber,3.3,1,259.825887
n40_graph0,40,0.5,ground,glauber,3.3,2,260.048384
n40_graph0,40,0.5,ground,glauber,3.3,4,259.911224
n40_graph0,40,0.5,ground,glauber,3.3,7,259.711029
n40_graph0,40,0.5,ground,glauber,3.3,12,259.224655
n40_graph0,40,0.5,ground,glauber,3.3,20,259.081071
n40_graph0,40,0.5,ground,glauber,3.3,33,259.400102
n40_graph0,40,0.5,ground,glauber,3.3,54,261.085461
n40_graph0,40,0.5,ground,glauber,3.3,90,261.619455
n40_graph0,40,0.5,ground,glauber,3.3,148,262.574318
n40_graph0,40,0.5,ground,glauber,3.3,245,262.582018
n40_graph0,40,0.5,ground,glauber,3.3,404,262.727976
n40_graph0,40,0.5,ground,glauber,3.3,667,262.744348
n40_graph0,40,0.5,ground,glauber,3.3,1101,263.033818
n40_graph0,40,0.5,ground,glauber,3.3,1816,263.497942
n40_graph0,40,0.5,ground,glauber,3.3,2995,263.212517
n40_graph0,40,0.5,ground,glauber,3.3,4939,264.477409
n40_graph0,40,0.5,ground,glauber,3.3,8146,264.113033
n40_graph0,40,0.5,ground,glauber,3.3,13435,264.154828
n40_graph0,40,0.5,ground,glauber,3.3,22158,264.158201
n40_graph0,40,0.5,ground,glauber,3.3,36543,263.931503
n40_graph0,40,0.5,ground,glauber,3.3,60268,264.082036
n40_graph0,40,0.5,ground,glauber,3.3,99395,264.040961
n40_graph0,40,0.5,ground,glauber,3.3,163925,263.996695
n40_graph0,40,0.5,ground,glauber,3.3,270347,263.995317
n40_graph0,40,0.5,ground,glauber,3.3,445860,264.027221
n40_graph0,40,0.5,ground,glauber,3.3,735319,264.034344
n40_graph0,40,0.5,ground,glauber,3.3,1212699,264.003910
n40_graph0,40,0.5,ground,glauber,3.3,2000000,263.994963
n40_graph0,40,0.5,ground,glauber,3.4,1,267.825887
n40_graph0,40,0.5,ground,glauber,3.4,2,268.048384
n40_graph0,40,0.5,ground,glauber,3.4,4,267.911224
n40_graph0,40,0.5,ground,glauber,3.4,7,267.711029
n40_graph0,40,0.5,ground,glauber,3.4,12,267.224655
n40_graph0,40,0.5,ground,glauber,3.4,20,267.081071
n40_graph0,40,0.5,ground,glauber,3.4,33,267.400102
n40_graph0,40,0.5,ground,glauber,3.4,54,269.085461
n40_graph0,40,0.5,ground,glauber,3.4,90,269.619455
n40_graph0,40,0.5,ground,glauber,3.4,148,270.574318
n40_graph0,40,0.5,ground,glauber,3.4,245,270.582018
n40_graph0,40,0.5,ground,glauber,3.4,404,270.727976
n40_graph0,40,0.5,ground,glauber,3.4,667,270.744348
n40_graph0,40,0.5,ground,glauber,3.4,1101,271.033818
n40_graph0,40,0.5,ground,glauber,3.4,1816,271.497942
n40_graph0,40,0.5,ground,glauber,3.4,2995,271.212517
n40_graph0,40,0.5,ground,glauber,3.4,4939,272.477409
n40_graph0,40,0.5,ground,glauber,3.4,8146,272.113033
n40_graph0,40,0.5,ground,glauber,3.4,13435,272.154828
n40_graph0,40,0.5,ground,glauber,3.4,22158,272.158201
n40_graph0,40,0.5,ground,glauber,3.4,36543,271.931503
n40_graph0,40,0.5,ground,glauber,3.4,60268,272.082036
n40_graph0,40,0.5,ground,glauber,3.4,99395,272.040961
n40_graph0,40,0.5,ground,glauber,3.4,163925,271.996695
n40_graph0,40,0.5,ground,glauber,3.4,270347,271.995317
n40_graph0,40,0.5,ground,glauber,3.4,445860,272.027221
n40_graph0,40,0.5,ground,glauber,3.4,735319,272.034344
n40_graph0,40,0.5,ground,glauber,3.4,1212699,272.003910
n40_graph0,40,0.5,ground,glauber,3.4,2000000,271.994963
n40_graph0,40,0.5,ground,glauber,3.5,1,275.825887
n40_graph0,40,0.5,ground,glauber,3.5,2,276.048384
n40_graph0,40,0.5,ground,glauber,3.5,4,275.911224
n40_graph0,40,0.5,ground,glauber,3.5,7,275.711029
n40_graph0,40,0.5,ground,glauber,3.5,12,275.224655
n40_graph0,40,0.5,ground,glauber,3.5,20,275.081071
n40_graph0,40,0.5,ground,glauber,3.5,33,275.400102
n40_graph0,40,0.5,ground,glauber,3.5,54,277.085461
n40_graph0,40,0.5,ground,glauber,3.5,90,277.619455
n40_graph0,40,0.5,ground,glauber,3.5,148,278.574318
n40_graph0,40,0.5,ground,glauber,3.5,245,278.582018
n40_graph0,40,0.5,ground,glauber,3.5,404,278.727976
n40_graph0,40,0.5,ground,glauber,3.5,667,278.744348
n40_graph0,40,0.5,ground,glauber,3.5,1101,279.033818
n40_graph0,40,0.5,ground,glauber,3.5,1816,279.497942
n40_graph0,40,0.5,ground,glauber,3.5,2995,279.212517
n40_graph0,40,0.5,ground,glauber,3.5,4939,280.477409
n40_graph0,40,0.5,ground,glauber,3.5,8146,280.113033
n40_graph0,40,0.5,ground,glauber,3.5,13435,280.154828
n40_graph0,40,0.5,ground,glauber,3.5,22158,280.158201
n40_graph0,40,0.5,ground,glauber,3.5,36543,279.931503
n40_graph0,40,0.5,ground,glauber,3.5,60268,280.082036
n40_graph0,40,0.5,ground,glauber,3.5,99395,280.040961
n40_graph0,40,0.5,ground,glauber,3.5,163925,279.996695
n40_graph0,40,0.5,ground,glauber,3.5,270347,279.995317
n40_graph0,40,0.5,ground,glauber,3.5,445860,280.027221
n40_graph0,40,0.5,ground,glauber,3.5,735319,280.034344
n40_graph0,40,0.5,ground,glauber,3.5,1212699,280.003910
n40_graph0,40,0.5,ground,glauber,3.5,2000000,279.994963
n40_graph0,40,0.5,ground,glauber,3.6,1,283.825887
n40_graph0,40,0.5,ground,glauber,3.6,2,284.048384
n40_graph0,40,0.5,ground,glauber,3.6,4,283.911224
n40_graph0,40,0.5,ground,glauber,3.6,7,283.711029
n40_graph0,40,0.5,ground,glauber,3.6,12,283.224655
n40_graph0,40,0.5,ground,glauber,3.6,20,283.081071
n40_graph0,40,0.5,ground,glauber,3.6,33,283.400102
n40_graph0,40,0.5,ground,glauber,3.6,54,285.085461
n40_graph0,40,0.5,ground,glauber,3.6,90,285.619455
n40_graph0,40,0.5,ground,glauber,3.6,148,286.574318
n40_graph0,40,0.5,ground,glauber,3.6,245,286.582018
n40_graph0,40,0.5,ground,glauber,3.6,404,286.727976
n40_graph0,40,0.5,ground,glauber,3.6,667,286.744348
n40_graph0,40,0.5,ground,glauber,3.6,1101,287.033818
n40_graph0,40,0.5,ground,glauber,3.6,1816,287.497942
n40_graph0,40,0.5,ground,glauber,3.6,2995,287.212517
n40_graph0,40,0.5,ground,glauber,3.6,4939,288.477409
n40_graph0,40,0.5,ground,glauber,3.6,8146,288.113033
n40_graph0,40,0.5,ground,glauber,3.6,13435,288.154828
n40_graph0,40,0.5,ground,glauber,3.6,22158,288.158201
n40_graph0,40,0.5,ground,glauber,3.6,36543,287.931503
n40_graph0,40,0.5,ground,glauber,3.6,60268,288.082036
n40_graph0,40,0.5,ground,glauber,3.6,99395,288.040961
n40_graph0,40,0.5,ground,glauber,3.6,163925,287.996695
n40_graph0,40,0.5,ground,glauber,3.6,270347,287.995317
n40_graph0,40,0.5,ground,glauber,3.6,445860,288.027221
n40_graph0,40,0.5,ground,glauber,3.6,735319,288.034344
n40_graph0,40,0.5,ground,glauber,3.6,1212699,288.003910
n40_graph0,40,0.5,ground,glauber,3.6,2000000,287.994963
n40_graph0,40,0.5,ground,glauber,3.7,1,291.825887
n40_graph0,40,0.5,ground,glauber,3.7,2,292.048384
n40_graph0,40,0.5,ground,glauber,3.7,4,291.911224
n40_graph0,40,0.5,ground,glauber,3.7,7,291.711029
n40_graph0,40,0.5,ground,glauber,3.7,12,291.224655
n40_graph0,40,0.5,ground,glauber,3.7,20,291.081071
n40_graph0,40,0.5,ground,glauber,3.7,33,291.400102
n40_graph0,40,0.5,ground,glauber,3.7,54,293.085461
n40_graph0,40,0.5,ground,glauber,3.7,90,293.619455
n40_graph0,40,0.5,ground,glauber,3.7,148,294.574318
n40_graph0,40,0.5,ground,glauber,3.7,245,294.582018
n40_graph0,40,0.5,ground,glauber,3.7,404,294.727976
n40_graph0,40,0.5,ground,glauber,3.7,667,294.744348
n40_graph0,40,0.5,ground,glauber,3.7,1101,295.033818
n40_graph0,40,0.5,ground,glauber,3.7,1816,295.497942
n40_graph0,40,0.5,ground,glauber,3.7,2995,295.212517
n40_graph0,40,0.5,ground,glauber,3.7,4939,296.477409
n40_graph0,40,0.5,ground,glauber,3.7,8146,296.113033
n40_graph0,40,0.5,ground,glauber,3.7,13435,296.154828
n40_graph0,40,0.5,ground,glauber,3.7,22158,296.158201
n40_graph0,40,0.5,ground,glauber,3.7,36543,295.931503
n40_graph0,40,0.5,ground,glauber,3.7,60268,296.082036
n40_graph0,40,0.5,ground,glauber,3.7,99395,296.040961
n40_graph0,40,0.5,ground,glauber,3.7,163925,295.996695
n40_graph0,40,0.5,ground,glauber,3.7,270347,295.995317
n40_graph0,40,0.5,ground,glauber,3.7,445860,296.027221
n40_graph0,40,0.5,ground,glauber,3.7,735319,296.034344
n40_graph0,40,0.5,ground,glauber,3.7,1212699,296.003910
n40_graph0,40,0.5,ground,glauber,3.7,2000000,295.994963
n40_graph0,40,0.5,ground,glauber,3.8,1,299.825887
n40_graph0,40,0.5,ground,glauber,3.8,2,300.048384
n40_graph0,40,0.5,ground,glauber,3.8,4,299.911224
n40_graph0,40,0.5,ground,glauber,3.8,7,299.711029
n40_graph0,40,0.5,ground,glauber,3.8,12,299.224655
n40_graph0,40,0.5,ground,glauber,3.8,20,299.081071
n40_graph0,40,0.5,ground,glauber,3.8,33,299.400102
n40_graph0,40,0.5,ground,glauber,3.8,54,301.085461
n40_graph0,40,0.5,ground,glauber,3.8,90,301.619455
n40_graph0,40,0.5,ground,glauber,3.8,148,302.574318
n40_graph0,40,0.5,ground,glauber,3.8,245,302.582018
n40_graph0,40,0.5,ground,glauber,3.8,404,302.727976
n40_graph0,40,0.5,ground,glauber,3.8,667,302.744348
n40_graph0,40,0.5,ground,glauber,3.8,1101,303.033818
n40_graph0,40,0.5,ground,glauber,3.8,1816,303.497942
n40_graph0,40,0.5,ground,glauber,3.8,2995,303.212517
n40_graph0,40,0.5,ground,glauber,3.8,4939,304.477409
n40_graph0,40,0.5,ground,glauber,3.8,8146,304.113033
n40_graph0,40,0.5,ground,glauber,3.8,13435,304.154828
n40_graph0,40,0.5,ground,glauber,3.8,22158,304.158201
n40_graph0,40,0.5,ground,glauber,3.8,36543,303.931503
n40_graph0,40,0.5,ground,glauber,3.8,60268,304.082036
n40_graph0,40,0.5,ground,glauber,3.8,99395,304.040961
n40_graph0,40,0.5,ground,glauber,3.8,163925,303.996695
n40_graph0,40,0.5,ground,glauber,3.8,270347,303.995317
n40_graph0,40,0.5,ground,glauber,3.8,445860,304.027221
n40_graph0,40,0.5,ground,glauber,3.8,735319,304.034344
n40_graph0,40,0.5,ground,glauber,3.8,1212699,304.003910
n40_graph0,40,0.5,ground,glauber,3.8,2000000,303.994963
n40_graph0,40,0.5,ground,glauber,3.9,1,307.825887
n40_graph0,40,0.5,ground,glauber,3.9,2,308.048384
n40_graph0,40,0.5,ground,glauber,3.9,4,307.911224
n40_graph0,40,0.5,ground,glauber,3.9,7,307.711029
n40_graph0,40,0.5,ground,glauber,3.9,12,307.224655
n40_graph0,40,0.5,ground,glauber,3.9,20,307.081071
n40_graph0,40,0.5,ground,glauber,3.9,33,307.400102
n40_graph0,40,0.5,ground,glauber,3.9,54,309.085461
n40_graph0,40,0.5,ground,glauber,3.9,90,309.619455
n40_graph0,40,0.5,ground,glauber,3.9,148,310.574318
n40_graph0,40,0.5,ground,glauber,3.9,245,310.582018
n40_graph0,40,0.5,ground,glauber,3.9,404,310.727976
n40_graph0,40,0.5,ground,glauber,3.9,667,310.744348
n40_graph0,40,0.5,ground,glauber,3.9,1101,311.033818
n40_graph0,40,0.5,ground,glauber,3.9,1816,311.497942
n40_graph0,40,0.5,ground,glauber,3.9,2995,311.212517
n40_graph0,40,0.5,ground,glauber,3.9,4939,312.477409
n40_graph0,40,0.5,ground,glauber,3.9,8146,312.113033
n40_graph0,40,0.5,ground,glauber,3.9,13435,312.154828
n40_graph0,40,0.5,ground,glauber,3.9,22158,312.158201
n40_graph0,40,0.5,ground,glauber,3.9,36543,311.931503
n40_graph0,40,0.5,ground,glauber,3.9,60268,312.082036
n40_graph0,40,0.5,ground,glauber,3.9,99395,312.040961
n40_graph0,40,0.5,ground,glauber,3.9,163925,311.996695
n40_graph0,40,0.5,ground,glauber,3.9,270347,311.995317
n40_graph0,40,0.5,ground,glauber,3.9,445860,312.027221
n40_graph0,40,0.5,ground,glauber,3.9,735319,312.034344
n40_graph0,40,0.5,ground,glauber,3.9,1212699,312.003910
n40_graph0,40,0.5,ground,glauber,3.9,2000000,311.994963
n40_graph0,40,0.5,ground,glauber,4.0,1,315.825887
n40_graph0,40,0.5,ground,glauber,4.0,2,316.048384
n40_graph0,40,0.5,ground,glauber,4.0,4,315.911224
n40_graph0,40,0.5,ground,glauber,4.0,7,315.711029
n40_graph0,40,0.5,ground,glauber,4.0,12,315.224655
n40_graph0,40,0.5,ground,glauber,4.0,20,315.081071
n40_graph0,40,0.5,ground,glauber,4.0,33,315.400102
n40_graph0,40,0.5,ground,glauber,4.0,54,317.085461
n40_graph0,40,0.5,ground,glauber,4.0,90,317.619455
n40_graph0,40,0.5,ground,glauber,4.0,148,318.574318
n40_graph0,40,0.5,ground,glauber,4.0,245,318.582018
n40_graph0,40,0.5,ground,glauber,4.0,404,318.727976
n40_graph0,40,0.5,ground,glauber,4.0,667,318.744348
n40_graph0,40,0.5,ground,glauber,4.0,1101,319.033818
n40_graph0,40,0.5,ground,glauber,4.0,1816,319.497942
n40_graph0,40,0.5,ground,glauber,4.0,2995,319.212517
n40_graph0,40,0.5,ground,glauber,4.0,4939,320.477409
n40_graph0,40,0.5,ground,glauber,4.0,8146,320.113033
n40_graph0,40,0.5,ground,glauber,4.0,13435,320.154828
n40_graph0,40,0.5,ground,glauber,4.0,22158,320.158201
n40_graph0,40,0.5,ground,glauber,4.0,36543,319.931503
n40_graph0,40,0.5,ground,glauber,4.0,60268,320.082036
n40_graph0,40,0.5,ground,glauber,4.0,99395,320.040961
n40_graph0,40,0.5,ground,glauber,4.0,163925,319.996695
n40_graph0,40,0.5,ground,glauber,4.0,270347,319.995317
n40_graph0,40,0.5,ground,glauber,4.0,445860,320.027221
n40_graph0,40,0.5,ground,glauber,4.0,735319,320.034344
n40_graph0,40,0.5,ground,glauber,4.0,1212699,320.003910
n40_graph0,40,0.5,ground,glauber,4.0,2000000,319.994963
n40_graph0,40,0.5,ground,glauber,4.1,1,323.825887
n40_graph0,40,0.5,ground,glauber,4.1,2,324.048384
n40_graph0,40,0.5,ground,glauber,4.1,4,323.911224
n40_graph0,40,0.5,ground,glauber,4.1,7,323.711029
n40_graph0,40,0.5,ground,glauber,4.1,12,323.224655
n40_graph0,40,0.5,ground,glauber,4.1,20,323.081071
n40_graph0,40,0.5,ground,glauber,4.1,33,323.400102
n40_graph0,40,0.5,ground,glauber,4.1,54,325.085461
n40_graph0,40,0.5,ground,glauber,4.1,90,325.619455
n40_graph0,40,0.5,ground,glauber,4.1,148,326.574318
n40_graph0,40,0.5,ground,glauber,4.1,245,326.582018
n40_graph0,40,0.5,ground,glauber,4.1,404,326.727976
n40_graph0,40,0.5,ground,glauber,4.1,667,326.744348
n40_graph0,40,0.5,ground,glauber,4.1,1101,327.033818
n40_graph0,40,0.5,ground,glauber,4.1,1816,327.497942
n40_graph0,40,0.5,ground,glauber,4.1,2995,327.212517
n40_graph0,40,0.5,ground,glauber,4.1,4939,328.477409
n40_graph0,40,0.5,ground,glauber,4.1,8146,328.113033
n40_graph0,40,0.5,ground,glauber,4.1,13435,328.154828
n40_graph0,40,0.5,ground,glauber,4.1,22158,328.158201
n40_graph0,40,0.5,ground,glauber,4.1,36543,327.931503
n40_graph0,40,0.5,ground,glauber,4.1,60268,328.082036
n40_graph0,40,0.5,ground,glauber,4.1,99395,328.040961
n40_graph0,40,0.5,ground,glauber,4.1,163925,327.996695
n40_graph0,40,0.5,ground,glauber,4.1,270347,327.995317
n40_graph0,40,0.5,ground,glauber,4.1,445860,328.027221
n40_graph0,40,0.5,ground,glauber,4.1,735319,328.034344
n40_graph0,40,0.5,ground,glauber,4.1,1212699,328.003910
n40_graph0,40,0.5,ground,glauber,4.1,2000000,327.994963
n40_graph0,40,0.5,ground,glauber,4.2,1,331.825887
n40_graph0,40,0.5,ground,glauber,4.2,2,332.048384
n40_graph0,40,0.5,ground,glauber,4.2,4,331.911224
n40_graph0,40,0.5,ground,glauber,4.2,7,331.711029
n40_graph0,40,0.5,ground,glauber,4.2,12,331.224655
n40_graph0,40,0.5,ground,glauber,4.2,20,331.081071
n40_graph0,40,0.5,ground,glauber,4.2,33,331.400102
n40_graph0,40,0.5,ground,glauber,4.2,54,333.085461
n40_graph0,40,0.5,ground,glauber,4.2,90,333.619455
n40_graph0,40,0.5,ground,glauber,4.2,148,334.574318
n40_graph0,40,0.5,ground,glauber,4.2,245,334.582018
n40_graph0,40,0.5,ground,glauber,4.2,404,334.727976
n40_graph0,40,0.5,ground,glauber,4.2,667,334.744348
n40_graph0,40,0.5,ground,glauber,4.2,1101,335.033818
n40_graph0,40,0.5,ground,glauber,4.2,1816,335.497942
n40_graph0,40,0.5,ground,glauber,4.2,2995,335.212517
n40_graph0,40,0.5,ground,glauber,4.2,4939,336.477409
n40_graph0,40,0.5,ground,glauber,4.2,8146,336.113033
n40_graph0,40,0.5,ground,glauber,4.2,13435,336.154828
n40_graph0,40,0.5,ground,glauber,4.2,22158,336.158201
n40_graph0,40,0.5,ground,glauber,4.2,36543,335.931503
n40_graph0,40,0.5,ground,glauber,4.2,60268,336.082036
n40_graph0,40,0.5,ground,glauber,4.2,99395,336.040961
n40_graph0,40,0.5,ground,glauber,4.2,163925,335.996695
n40_graph0,40,0.5,ground,glauber,4.2,270347,335.995317
n40_graph0,40,0.5,ground,glauber,4.2,445860,336.027221
n40_graph0,40,0.5,ground,glauber,4.2,735319,336.034344
n40_graph0,40,0.5,ground,glauber,4.2,1212699,336.003910
n40_graph0,40,0.5,ground,glauber,4.2,2000000,335.994963
n40_graph0,40,0.5,ground,glauber,4.3,1,339.825887
n40_graph0,40,0.5,ground,glauber,4.3,2,340.048384
n40_graph0,40,0.5,ground,glauber,4.3,4,339.911224
n40_graph0,40,0.5,ground,glauber,4.3,7,339.711029
n40_graph0,40,0.5,ground,glauber,4.3,12,339.224655
n40_graph0,40,0.5,ground,glauber,4.3,20,339.081071
n40_graph0,40,0.5,ground,glauber,4.3,33,339.400102
n40_graph0,40,0.5,ground,glauber,4.3,54,341.085461
n40_graph0,40,0.5,ground,glauber,4.3,90,341.619455
n40_graph0,40,0.5,ground,glauber,4.3,148,342.574318
n40_graph0,40,0.5,ground,glauber,4.3,245,342.582018
n40_graph0,40,0.5,ground,glauber,4.3,404,342.727976
n40_graph0,40,0.5,ground,glauber,4.3,667,342.744348
n40_graph0,40,0.5,ground,glauber,4.3,1101,343.033818
n40_graph0,40,0.5,ground,glauber,4.3,1816,343.497942
n40_graph0,40,0.5,ground,glauber,4.3,2995,343.212517
n40_graph0,40,0.5,ground,glauber,4.3,4939,344.477409
n40_graph0,40,0.5,ground,glauber,4.3,8146,344.113033
n40_graph0,40,0.5,ground,glauber,4.3,13435,344.154828
n40_graph0,40,0.5,ground,glauber,4.3,22158,344.158201
n40_graph0,40,0.5,ground,glauber,4.3,36543,343.931503
n40_graph0,40,0.5,ground,glauber,4.3,60268,344.082036
n40_graph0,40,0.5,ground,glauber,4.3,99395,344.040961
n40_graph0,40,0.5,ground,glauber,4.3,163925,343.996695
n40_graph0,40,0.5,ground,glauber,4.3,270347,343.995317
n40_graph0,40,0.5,ground,glauber,4.3,445860,344.027221
n40_graph0,40,0.5,ground,glauber,4.3,735319,344.034344
n40_graph0,40,0.5,ground,glauber,4.3,1212699,344.003910
n40_graph0,40,0.5,ground,glauber,4.3,2000000,343.994963
n40_graph0,40,0.5,ground,glauber,4.4,1,347.825887
n40_graph0,40,0.5,ground,glauber,4.4,2,348.048384
n40_graph0,40,0.5,ground,glauber,4.4,4,347.911224
n40_graph0,40,0.5,ground,glauber,4.4,7,347.711029
n40_graph0,40,0.5,ground,glauber,4.4,12,347.224655
n40_graph0,40,0.5,ground,glauber,4.4,20,347.081071
n40_graph0,40,0.5,ground,glauber,4.4,33,347.400102
n40_graph0,40,0.5,ground,glauber,4.4,54,349.085461
n40_graph0,40,0.5,ground,glauber,4.4,90,349.619455
n40_graph0,40,0.5,ground,glauber,4.4,148,350.574318
n40_graph0,40,0.5,ground,glauber,4.4,245,350.582018
n40_graph0,40,0.5,ground,glauber,4.4,404,350.727976
n40_graph0,40,0.5,ground,glauber,4.4,667,350.744348
n40_graph0,40,0.5,ground,glauber,4.4,1101,351.033818
n40_graph0,40,0.5,ground,glauber,4.4,1816,351.497942
n40_graph0,40,0.5,ground,glauber,4.4,2995,351.212517
n40_graph0,40,0.5,ground,glauber,4.4,4939,352.477409
n40_graph0,40,0.5,ground,glauber,4.4,8146,352.113033
n40_graph0,40,0.5,ground,glauber,4.4,13435,352.154828
n40_graph0,40,0.5,ground,glauber,4.4,22158,352.158201
n40_graph0,40,0.5,ground,glauber,4.4,36543,351.931503
n40_graph0,40,0.5,ground,glauber,4.4,60268,352.082036
n40_graph0,40,0.5,ground,glauber,4.4,99395,352.040961
n40_graph0,40,0.5,ground,glauber,4.4,163925,351.996695
n40_graph0,40,0.5,ground,glauber,4.4,270347,351.995317
n40_graph0,40,0.5,ground,glauber,4.4,445860,352.027221
n40_graph0,40,0.5,ground,glauber,4.4,735319,352.034344
n40_graph0,40,0.5,ground,glauber,4.4,1212699,352.003910
n40_graph0,40,0.5,ground,glauber,4.4,2000000,351.994963
n40_graph0,40,0.5,ground,glauber,4.5,1,355.825887
n40_graph0,40,0.5,ground,glauber,4.5,2,356.048384
n40_graph0,40,0.5,ground,glauber,4.5,4,355.911224
n40_graph0,40,0.5,ground,glauber,4.5,7,355.711029
n40_graph0,40,0.5,ground,glauber,4.5,12,355.224655
n40_graph0,40,0.5,ground,glauber,4.5,20,355.081071
n40_graph0,40,0.5,ground,glauber,4.5,33,355.400102
n40_graph0,40,0.5,ground,glauber,4.5,54,357.085461
n40_graph0,40,0.5,ground,glauber,4.5,90,357.619455
n40_graph0,40,0.5,ground,glauber,4.5,148,358.574318
n40_graph0,40,0.5,ground,glauber,4.5,245,358.582018
n40_graph0,40,0.5,ground,glauber,4.5,404,358.727976
n40_graph0,40,0.5,ground,glauber,4.5,667,358.744348
n40_graph0,40,0.5,ground,glauber,4.5,1101,359.033818
n40_graph0,40,0.5,ground,glauber,4.5,1816,359.497942
n40_graph0,40,0.5,ground,glauber,4.5,2995,359.212517
n40_graph0,40,0.5,ground,glauber,4.5,4939,360.477409
n40_graph0,40,0.5,ground,glauber,4.5,8146,360.113033
n40_graph0,40,0.5,ground,glauber,4.5,13435,360.154828
n40_graph0,40,0.5,ground,glauber,4.5,22158,360.158201
n40_graph0,40,0.5,ground,glauber,4.5,36543,359.931503
n40_graph0,40,0.5,ground,glauber,4.5,60268,360.082036
n40_graph0,40,0.5,ground,glauber,4.5,99395,360.040961
n40_graph0,40,0.5,ground,glauber,4.5,163925,359.996695
n40_graph0,40,0.5,ground,glauber,4.5,270347,359.995317
n40_graph0,40,0.5,ground,glauber,4.5,445860,360.027221
n40_graph0,40,0.5,ground,glauber,4.5,735319,360.034344
n40_graph0,40,0.5,ground,glauber,4.5,1212699,360.003910
n40_graph0,40,0.5,ground,glauber,4.5,2000000,359.994963
n40_graph0,40,0.5,ground,glauber,4.6,1,363.825887
n40_graph0,40,0.5,ground,glauber,4.6,2,364.048384
n40_graph0,40,0.5,ground,glauber,4.6,4,363.911224
n40_graph0,40,0.5,ground,glauber,4.6,7,363.711029
n40_graph0,40,0.5,ground,glauber,4.6,12,363.224655
n40_graph0,40,0.5,ground,glauber,4.6,20,363.081071
n40_graph0,40,0.5,ground,glauber,4.6,33,363.400102
n40_graph0,40,0.5,ground,glauber,4.6,54,365.085461
n40_graph0,40,0.5,ground,glauber,4.6,90,365.619455
n40_graph0,40,0.5,ground,glauber,4.6,148,366.574318
n40_graph0,40,0.5,ground,glauber,4.6,245,366.582018
n40_graph0,40,0.5,ground,glauber,4.6,404,366.727976
n40_graph0,40,0.5,ground,glauber,4.6,667,366.744348
n40_graph0,40,0.5,ground,glauber,4.6,1101,367.033818
n40_graph0,40,0.5,ground,glauber,4.6,1816,367.497942
n40_graph0,40,0.5,ground,glauber,4.6,2995,367.212517
n40_graph0,40,0.5,ground,glauber,4.6,4939,368.477409
n40_graph0,40,0.5,ground,glauber,4.6,8146,368.113033
n40_graph0,40,0.5,ground,glauber,4.6,13435,368.154828
n40_graph0,40,0.5,ground,glauber,4.6,22158,368.158201
n40_graph0,40,0.5,ground,glauber,4.6,36543,367.931503
n40_graph0,40,0.5,ground,glauber,4.6,60268,368.082036
n40_graph0,40,0.5,ground,glauber,4.6,99395,368.040961
n40_graph0,40,0.5,ground,glauber,4.6,163925,367.996695
n40_graph0,40,0.5,ground,glauber,4.6,270347,367.995317
n40_graph0,40,0.5,ground,glauber,4.6,445860,368.027221
n40_graph0,40,0.5,ground,glauber,4.6,735319,368.034344
n40_graph0,40,0.5,ground,glauber,4.6,1212699,368.003910
n40_graph0,40,0.5,ground,glauber,4.6,2000000,367.994963
n40_graph0,40,0.5,ground,glauber,4.7,1,371.825887
n40_graph0,40,0.5,ground,glauber,4.7,2,372.048384
n40_graph0,40,0.5,ground,glauber,4.7,4,371.911224
n40_graph0,40,0.5,ground,glauber,4.7,7,371.711029
n40_graph0,40,0.5,ground,glauber,4.7,12,371.224655
n40_graph0,40,0.5,ground,glauber,4.7,20,371.081071
n40_graph0,40,0.5,ground,glauber,4.7,33,371.400102
n40_graph0,40,0.5,ground,glauber,4.7,54,373.085461
n40_graph0,40,0.5,ground,glauber,4.7,90,373.619455
n40_graph0,40,0.5,ground,glauber,4.7,148,374.574318
n40_graph0,40,0.5,ground,glauber,4.7,245,374.582018
n40_graph0,40,0.5,ground,glauber,4.7,404,374.727976
n40_graph0,40,0.5,ground,glauber,4.7,667,374.744348
n40_graph0,40,0.5,ground,glauber,4.7,1101,375.033818
n40_graph0,40,0.5,ground,glauber,4.7,1816,375.497942
n40_graph0,40,0.5,ground,glauber,4.7,2995,375.212517
n40_graph0,40,0.5,ground,glauber,4.7,4939,376.477409
n40_graph0,40,0.5,ground,glauber,4.7,8146,376.113033
n40_graph0,40,0.5,ground,glauber,4.7,13435,376.154828
n40_graph0,40,0.5,ground,glauber,4.7,22158,376.158201
n40_graph0,40,0.5,ground,glauber,4.7,36543,375.931503
n40_graph0,40,0.5,ground,glauber,4.7,60268,376.082036
n40_graph0,40,0.5,ground,glauber,4.7,99395,376.040961
n40_graph0,40,0.5,ground,glauber,4.7,163925,375.996695
n40_graph0,40,0.5,ground,glauber,4.7,270347,375.995317
n40_graph0,40,0.5,ground,glauber,4.7,445860,376.027221
