graph_id,n,h,beta,init,dynamics,step,running_mean_E
n16_graph3,16,0.2,0.1,uniform,glauber,19,0.378947
n16_graph3,16,0.2,0.1,uniform,glauber,21,-0.342857
n16_graph3,16,0.2,0.1,uniform,glauber,23,-0.93913
n16_graph3,16,0.2,0.1,uniform,glauber,26,-1.47692
n16_graph3,16,0.2,0.1,uniform,glauber,29,-1.90345
n16_graph3,16,0.2,0.1,uniform,glauber,32,-2.2
n16_graph3,16,0.2,0.1,uniform,glauber,36,-2.46667
n16_graph3,16,0.2,0.1,uniform,glauber,40,-2.76
n16_graph3,16,0.2,0.1,uniform,glauber,44,-2.94545
n16_graph3,16,0.2,0.1,uniform,glauber,50,-2.912
n16_graph3,16,0.2,0.1,uniform,glauber,55,-2.63273
n16_graph3,16,0.2,0.1,uniform,glauber,62,-2.89032
n16_graph3,16,0.2,0.1,uniform,glauber,69,-3.18841
n16_graph3,16,0.2,0.1,uniform,glauber,76,-3.85263
n16_graph3,16,0.2,0.1,uniform,glauber,85,-4.05647
n16_graph3,16,0.2,0.1,uniform,glauber,95,-3.81474
n16_graph3,16,0.2,0.1,uniform,glauber,106,-3.91698
n16_graph3,16,0.2,0.1,uniform,glauber,118,-3.91186
n16_graph3,16,0.2,0.1,uniform,glauber,131,-4.43359
n16_graph3,16,0.2,0.1,uniform,glauber,146,-4.72877
n16_graph3,16,0.2,0.1,uniform,glauber,163,-4.27485
n16_graph3,16,0.2,0.1,uniform,glauber,182,-3.43297
n16_graph3,16,0.2,0.1,uniform,glauber,203,-3.61379
n16_graph3,16,0.2,0.1,uniform,glauber,226,-3.15044
n16_graph3,16,0.2,0.1,uniform,glauber,252,-3.22857
n16_graph3,16,0.2,0.1,uniform,glauber,281,-3.2427
n16_graph3,16,0.2,0.1,uniform,glauber,313,-3.13099
n16_graph3,16,0.2,0.1,uniform,glauber,348,-2.84828
n16_graph3,16,0.2,0.1,uniform,glauber,388,-2.77113
n16_graph3,16,0.2,0.1,uniform,glauber,433,-2.3612
n16_graph3,16,0.2,0.1,uniform,glauber,482,-2.00166
n16_graph3,16,0.2,0.1,uniform,glauber,538,-1.9316
n16_graph3,16,0.2,0.1,uniform,glauber,599,-1.90851
n16_graph3,16,0.2,0.1,uniform,glauber,668,-2.26707
n16_graph3,16,0.2,0.1,uniform,glauber,744,-2.28387
n16_graph3,16,0.2,0.1,uniform,glauber,829,-1.98022
n16_graph3,16,0.2,0.1,uniform,glauber,924,-1.94632
n16_graph3,16,0.2,0.1,uniform,glauber,1030,-1.81592
n16_graph3,16,0.2,0.1,uniform,glauber,1148,-1.73728
n16_graph3,16,0.2,0.1,uniform,glauber,1279,-1.6957
n16_graph3,16,0.2,0.1,uniform,glauber,1426,-1.74698
n16_graph3,16,0.2,0.1,uniform,glauber,1589,-2.08282
n16_graph3,16,0.2,0.1,uniform,glauber,1771,-2.42304
n16_graph3,16,0.2,0.1,uniform,glauber,1974,-2.40162
n16_graph3,16,0.2,0.1,uniform,glauber,2200,-2.12545
n16_graph3,16,0.2,0.1,uniform,glauber,2452,-1.93181
n16_graph3,16,0.2,0.1,uniform,glauber,2732,-2.18887
n16_graph3,16,0.2,0.1,uniform,glauber,3045,-2.51429
n16_graph3,16,0.2,0.1,uniform,glauber,3394,-2.43583
n16_graph3,16,0.2,0.1,uniform,glauber,3783,-2.19297
n16_graph3,16,0.2,0.1,uniform,glauber,4216,-2.18311
n16_graph3,16,0.2,0.1,uniform,glauber,4698,-2.19617
n16_graph3,16,0.2,0.1,uniform,glauber,5236,-2.3013
n16_graph3,16,0.2,0.1,uniform,glauber,5836,-2.20356
n16_graph3,16,0.2,0.1,uniform,glauber,6504,-2.32349
n16_graph3,16,0.2,0.1,uniform,glauber,7248,-2.24978
n16_graph3,16,0.2,0.1,uniform,glauber,8078,-2.215
n16_graph3,16,0.2,0.1,uniform,glauber,9003,-2.28697
n16_graph3,16,0.2,0.1,uniform,glauber,10034,-2.2521
n16_graph3,16,0.2,0.1,uniform,glauber,11183,-2.19369
n16_graph3,16,0.2,0.1,uniform,glauber,12463,-2.28189
n16_graph3,16,0.2,0.1,uniform,glauber,13890,-2.33987
n16_graph3,16,0.2,0.1,uniform,glauber,15480,-2.43307
n16_graph3,16,0.2,0.1,uniform,glauber,17253,-2.45221
n16_graph3,16,0.2,0.1,uniform,glauber,19228,-2.48958
n16_graph3,16,0.2,0.1,uniform,glauber,21429,-2.49195
n16_graph3,16,0.2,0.1,uniform,glauber,23883,-2.5161
n16_graph3,16,0.2,0.1,uniform,glauber,26617,-2.50628
n16_graph3,16,0.2,0.1,uniform,glauber,29664,-2.50523
n16_graph3,16,0.2,0.1,uniform,glauber,33060,-2.43042
n16_graph3,16,0.2,0.1,uniform,glauber,36846,-2.49445
n16_graph3,16,0.2,0.1,uniform,glauber,41064,-2.53076
n16_graph3,16,0.2,0.1,uniform,glauber,45765,-2.52014
n16_graph3,16,0.2,0.1,uniform,glauber,51005,-2.51226
n16_graph3,16,0.2,0.1,uniform,glauber,56845,-2.51283
n16_graph3,16,0.2,0.1,uniform,glauber,63353,-2.48737
n16_graph3,16,0.2,0.1,uniform,glauber,70606,-2.52927
n16_graph3,16,0.2,0.1,uniform,glauber,78690,-2.55489
n16_graph3,16,0.2,0.1,uniform,glauber,87699,-2.5297
n16_graph3,16,0.2,0.1,uniform,glauber,97740,-2.49595
n16_graph3,16,0.2,0.1,uniform,glauber,108930,-2.51405
n16_graph3,16,0.2,0.1,uniform,glauber,121401,-2.54023
n16_graph3,16,0.2,0.1,uniform,glauber,135300,-2.57628
n16_graph3,16,0.2,0.1,uniform,glauber,150791,-2.5863
n16_graph3,16,0.2,0.1,uniform,glauber,168055,-2.59695
n16_graph3,16,0.2,0.1,uniform,glauber,187295,-2.5772
n16_graph3,16,0.2,0.1,uniform,glauber,208739,-2.57161
n16_graph3,16,0.2,0.1,uniform,glauber,232637,-2.54149
n16_graph3,16,0.2,0.1,uniform,glauber,259272,-2.55805
n16_graph3,16,0.2,0.1,uniform,glauber,288956,-2.58853
n16_graph3,16,0.2,0.1,uniform,glauber,322038,-2.58351
n16_graph3,16,0.2,0.1,uniform,glauber,358909,-2.59177
n16_graph3,16,0.2,0.1,uniform,glauber,400000,-2.60449
n16_graph3,16,0.2,0.2,uniform,glauber,1,1.6
n16_graph3,16,0.2,0.2,uniform,glauber,2,0.8
n16_graph3,16,0.2,0.2,uniform,glauber,3,0.533333
n16_graph3,16,0.2,0.2,uniform,glauber,4,-1.2
n16_graph3,16,0.2,0.2,uniform,glauber,5,-2.56
n16_graph3,16,0.2,0.2,uniform,glauber,6,-3.46667
n16_graph3,16,0.2,0.2,uniform,glauber,7,-4.11429
n16_graph3,16,0.2,0.2,uniform,glauber,8,-4.6
n16_graph3,16,0.2,0.2,uniform,glauber,9,-4.8
n16_graph3,16,0.2,0.2,uniform,glauber,10,-4.96
n16_graph3,16,0.2,0.2,uniform,glauber,11,-4.87273
n16_graph3,16,0.2,0.2,uniform,glauber,12,-4.26667
n16_graph3,16,0.2,0.2,uniform,glauber,13,-3.93846
n16_graph3,16,0.2,0.2,uniform,glauber,15,-3.41333
n16_graph3,16,0.2,0.2,uniform,glauber,17,-3.01176
n16_graph3,16,0.2,0.2,uniform,glauber,19,-2.82105
n16_graph3,16,0.2,0.2,uniform,glauber,21,-2.78095
n16_graph3,16,0.2,0.2,uniform,glauber,23,-2.64348
n16_graph3,16,0.2,0.2,uniform,glauber,26,-2.61538
n16_graph3,16,0.2,0.2,uniform,glauber,29,-2.5931
n16_graph3,16,0.2,0.2,uniform,glauber,32,-2.35
n16_graph3,16,0.2,0.2,uniform,glauber,36,-2.02222
n16_graph3,16,0.2,0.2,uniform,glauber,40,-1.56
n16_graph3,16,0.2,0.2,uniform,glauber,44,-0.981818
n16_graph3,16,0.2,0.2,uniform,glauber,50,-0.624
n16_graph3,16,0.2,0.2,uniform,glauber,55,-0.596364
n16_graph3,16,0.2,0.2,uniform,glauber,62,-1.31613
n16_graph3,16,0.2,0.2,uniform,glauber,69,-3.2
n16_graph3,16,0.2,0.2,uniform,glauber,76,-4.10526
n16_graph3,16,0.2,0.2,uniform,glauber,85,-4.55529
n16_graph3,16,0.2,0.2,uniform,glauber,95,-4.97684
n16_graph3,16,0.2,0.2,uniform,glauber,106,-5.19245
n16_graph3,16,0.2,0.2,uniform,glauber,118,-5.33559
n16_graph3,16,0.2,0.2,uniform,glauber,131,-5.1542
n16_graph3,16,0.2,0.2,uniform,glauber,146,-5.12877
n16_graph3,16,0.2,0.2,uniform,glauber,163,-4.85399
n16_graph3,16,0.2,0.2,uniform,glauber,182,-4.64176
n16_graph3,16,0.2,0.2,uniform,glauber,203,-4.66995
n16_graph3,16,0.2,0.2,uniform,glauber,226,-5.03717
n16_graph3,16,0.2,0.2,uniform,glauber,252,-4.88254
n16_graph3,16,0.2,0.2,uniform,glauber,281,-4.60925
n16_graph3,16,0.2,0.2,uniform,glauber,313,-4.8
n16_graph3,16,0.2,0.2,uniform,glauber,348,-4.46897
n16_graph3,16,0.2,0.2,uniform,glauber,388,-5.34227
n16_graph3,16,0.2,0.2,uniform,glauber,433,-5.96212
n16_graph3,16,0.2,0.2,uniform,glauber,482,-6.09461
n16_graph3,16,0.2,0.2,uniform,glauber,538,-6.30186
n16_graph3,16,0.2,0.2,uniform,glauber,599,-6.42538
n16_graph3,16,0.2,0.2,uniform,glauber,668,-6.29341
n16_graph3,16,0.2,0.2,uniform,glauber,744,-6.19677
n16_graph3,16,0.2,0.2,uniform,glauber,829,-6.3421
n16_graph3,16,0.2,0.2,uniform,glauber,924,-6.00779
n16_graph3,16,0.2,0.2,uniform,glauber,1030,-5.86408
n16_graph3,16,0.2,0.2,uniform,glauber,1148,-5.5993
n16_graph3,16,0.2,0.2,uniform,glauber,1279,-5.51618
n16_graph3,16,0.2,0.2,uniform,glauber,1426,-5.08555
n16_graph3,16,0.2,0.2,uniform,glauber,1589,-5.36992
n16_graph3,16,0.2,0.2,uniform,glauber,1771,-5.22914
n16_graph3,16,0.2,0.2,uniform,glauber,1974,-5.32118
n16_graph3,16,0.2,0.2,uniform,glauber,2200,-5.21782
n16_graph3,16,0.2,0.2,uniform,glauber,2452,-5.22904
n16_graph3,16,0.2,0.2,uniform,glauber,2732,-5.13236
n16_graph3,16,0.2,0.2,uniform,glauber,3045,-4.87593
n16_graph3,16,0.2,0.2,uniform,glauber,3394,-5.03123
n16_graph3,16,0.2,0.2,uniform,glauber,3783,-5.16141
n16_graph3,16,0.2,0.2,uniform,glauber,4216,-5.47761
n16_graph3,16,0.2,0.2,uniform,glauber,4698,-5.45492
n16_graph3,16,0.2,0.2,uniform,glauber,5236,-5.41024
n16_graph3,16,0.2,0.2,uniform,glauber,5836,-5.33722
n16_graph3,16,0.2,0.2,uniform,glauber,6504,-5.41009
n16_graph3,16,0.2,0.2,uniform,glauber,7248,-5.30717
n16_graph3,16,0.2,0.2,uniform,glauber,8078,-5.1893
n16_graph3,16,0.2,0.2,uniform,glauber,9003,-5.28828
n16_graph3,16,0.2,0.2,uniform,glauber,10034,-5.2236
n16_graph3,16,0.2,0.2,uniform,glauber,11183,-5.02126
n16_graph3,16,0.2,0.2,uniform,glauber,12463,-4.95271
n16_graph3,16,0.2,0.2,uniform,glauber,13890,-5.00844
n16_graph3,16,0.2,0.2,uniform,glauber,15480,-4.95922
n16_graph3,16,0.2,0.2,uniform,glauber,17253,-5.09718
n16_graph3,16,0.2,0.2,uniform,glauber,19228,-5.15315
n16_graph3,16,0.2,0.2,uniform,glauber,21429,-5.1158
n16_graph3,16,0.2,0.2,uniform,glauber,23883,-5.18632
n16_graph3,16,0.2,0.2,uniform,glauber,26617,-5.26412
n16_graph3,16,0.2,0.2,uniform,glauber,29664,-5.30841
n16_graph3,16,0.2,0.2,uniform,glauber,33060,-5.36629
n16_graph3,16,0.2,0.2,uniform,glauber,36846,-5.34256
n16_graph3,16,0.2,0.2,uniform,glauber,41064,-5.36191
n16_graph3,16,0.2,0.2,uniform,glauber,45765,-5.36429
n16_graph3,16,0.2,0.2,uniform,glauber,51005,-5.37083
n16_graph3,16,0.2,0.2,uniform,glauber,56845,-5.40891
n16_graph3,16,0.2,0.2,uniform,glauber,63353,-5.47137
n16_graph3,16,0.2,0.2,uniform,glauber,70606,-5.45967
n16_graph3,16,0.2,0.2,uniform,glauber,78690,-5.42206
n16_graph3,16,0.2,0.2,uniform,glauber,87699,-5.44181
n16_graph3,16,0.2,0.2,uniform,glauber,97740,-5.42708
n16_graph3,16,0.2,0.2,uniform,glauber,108930,-5.4152
n16_graph3,16,0.2,0.2,uniform,glauber,121401,-5.38154
n16_graph3,16,0.2,0.2,uniform,glauber,135300,-5.40109
n16_graph3,16,0.2,0.2,uniform,glauber,150791,-5.38417
n16_graph3,16,0.2,0.2,uniform,glauber,168055,-5.41701
n16_graph3,16,0.2,0.2,uniform,glauber,187295,-5.40793
n16_graph3,16,0.2,0.2,uniform,glauber,208739,-5.44934
n16_graph3,16,0.2,0.2,uniform,glauber,232637,-5.44727
n16_graph3,16,0.2,0.2,uniform,glauber,259272,-5.4738
n16_graph3,16,0.2,0.2,uniform,glauber,288956,-5.51351
n16_graph3,16,0.2,0.2,uniform,glauber,322038,-5.50171
n16_graph3,16,0.2,0.2,uniform,glauber,358909,-5.4905
n16_graph3,16,0.2,0.2,uniform,glauber,400000,-5.48489
n16_graph3,16,0.2,0.3,uniform,glauber,1,4
n16_graph3,16,0.2,0.3,uniform,glauber,2,2.8
n16_graph3,16,0.2,0.3,uniform,glauber,3,1.86667
n16_graph3,16,0.2,0.3,uniform,glauber,4,1
n16_graph3,16,0.2,0.3,uniform,glauber,5,0.48
n16_graph3,16,0.2,0.3,uniform,glauber,6,0.133333
n16_graph3,16,0.2,0.3,uniform,glauber,7,0.114286
n16_graph3,16,0.2,0.3,uniform,glauber,8,0.1
n16_graph3,16,0.2,0.3,uniform,glauber,9,0.0888889
n16_graph3,16,0.2,0.3,uniform,glauber,10,0.08
n16_graph3,16,0.2,0.3,uniform,glauber,11,0.0727273
n16_graph3,16,0.2,0.3,uniform,glauber,12,0.266667
n16_graph3,16,0.2,0.3,uniform,glauber,13,0.430769
n16_graph3,16,0.2,0.3,uniform,glauber,15,0.693333
n16_graph3,16,0.2,0.3,uniform,glauber,17,0.894118
n16_graph3,16,0.2,0.3,uniform,glauber,19,1.05263
n16_graph3,16,0.2,0.3,uniform,glauber,21,1.18095
n16_graph3,16,0.2,0.3,uniform,glauber,23,1.42609
n16_graph3,16,0.2,0.3,uniform,glauber,26,1.35385
n16_graph3,16,0.2,0.3,uniform,glauber,29,0.717241
n16_graph3,16,0.2,0.3,uniform,glauber,32,0.35
n16_graph3,16,0.2,0.3,uniform,glauber,36,-0.0444444
n16_graph3,16,0.2,0.3,uniform,glauber,40,-0.24
n16_graph3,16,0.2,0.3,uniform,glauber,44,-0.218182
n16_graph3,16,0.2,0.3,uniform,glauber,50,-0.192
n16_graph3,16,0.2,0.3,uniform,glauber,55,-0.130909
n16_graph3,16,0.2,0.3,uniform,glauber,62,-0.309677
n16_graph3,16,0.2,0.3,uniform,glauber,69,0.057971
n16_graph3,16,0.2,0.3,uniform,glauber,76,0.263158
n16_graph3,16,0.2,0.3,uniform,glauber,85,-0.0470588
n16_graph3,16,0.2,0.3,uniform,glauber,95,-0.572632
n16_graph3,16,0.2,0.3,uniform,glauber,106,-0.935849
n16_graph3,16,0.2,0.3,uniform,glauber,118,-0.759322
n16_graph3,16,0.2,0.3,uniform,glauber,131,-0.708397
n16_graph3,16,0.2,0.3,uniform,glauber,146,-0.980822
n16_graph3,16,0.2,0.3,uniform,glauber,163,-0.917791
n16_graph3,16,0.2,0.3,uniform,glauber,182,-0.887912
n16_graph3,16,0.2,0.3,uniform,glauber,203,-1.76946
n16_graph3,16,0.2,0.3,uniform,glauber,226,-2.55929
n16_graph3,16,0.2,0.3,uniform,glauber,252,-2.0381
n16_graph3,16,0.2,0.3,uniform,glauber,281,-2.00996
n16_graph3,16,0.2,0.3,uniform,glauber,313,-2.37955
n16_graph3,16,0.2,0.3,uniform,glauber,348,-2.54713
n16_graph3,16,0.2,0.3,uniform,glauber,388,-3.36082
n16_graph3,16,0.2,0.3,uniform,glauber,433,-4.02587
n16_graph3,16,0.2,0.3,uniform,glauber,482,-4.14606
n16_graph3,16,0.2,0.3,uniform,glauber,538,-4.97546
n16_graph3,16,0.2,0.3,uniform,glauber,599,-5.6414
n16_graph3,16,0.2,0.3,uniform,glauber,668,-7.18563
n16_graph3,16,0.2,0.3,uniform,glauber,744,-8.02151
n16_graph3,16,0.2,0.3,uniform,glauber,829,-8.22195
n16_graph3,16,0.2,0.3,uniform,glauber,924,-8.84416
n16_graph3,16,0.2,0.3,uniform,glauber,1030,-9.6901
n16_graph3,16,0.2,0.3,uniform,glauber,1148,-9.76167
n16_graph3,16,0.2,0.3,uniform,glauber,1279,-9.44738
n16_graph3,16,0.2,0.3,uniform,glauber,1426,-9.12034
n16_graph3,16,0.2,0.3,uniform,glauber,1589,-8.60516
n16_graph3,16,0.2,0.3,uniform,glauber,1771,-8.97346
n16_graph3,16,0.2,0.3,uniform,glauber,1974,-8.72705
n16_graph3,16,0.2,0.3,uniform,glauber,2200,-9.09527
n16_graph3,16,0.2,0.3,uniform,glauber,2452,-9.31191
n16_graph3,16,0.2,0.3,uniform,glauber,2732,-9.03924
n16_graph3,16,0.2,0.3,uniform,glauber,3045,-9.29629
n16_graph3,16,0.2,0.3,uniform,glauber,3394,-9.29169
n16_graph3,16,0.2,0.3,uniform,glauber,3783,-9.13455
n16_graph3,16,0.2,0.3,uniform,glauber,4216,-9.54497
n16_graph3,16,0.2,0.3,uniform,glauber,4698,-9.90055
n16_graph3,16,0.2,0.3,uniform,glauber,5236,-9.99175
n16_graph3,16,0.2,0.3,uniform,glauber,5836,-9.8891
n16_graph3,16,0.2,0.3,uniform,glauber,6504,-9.66347
n16_graph3,16,0.2,0.3,uniform,glauber,7248,-9.41071
n16_graph3,16,0.2,0.3,uniform,glauber,8078,-9.33637
n16_graph3,16,0.2,0.3,uniform,glauber,9003,-9.31067
n16_graph3,16,0.2,0.3,uniform,glauber,10034,-9.21212
n16_graph3,16,0.2,0.3,uniform,glauber,11183,-9.37265
n16_graph3,16,0.2,0.3,uniform,glauber,12463,-9.46494
n16_graph3,16,0.2,0.3,uniform,glauber,13890,-9.51199
n16_graph3,16,0.2,0.3,uniform,glauber,15480,-9.44315
n16_graph3,16,0.2,0.3,uniform,glauber,17253,-9.2189
n16_graph3,16,0.2,0.3,uniform,glauber,19228,-9.16085
n16_graph3,16,0.2,0.3,uniform,glauber,21429,-9.08011
n16_graph3,16,0.2,0.3,uniform,glauber,23883,-9.0119
n16_graph3,16,0.2,0.3,uniform,glauber,26617,-9.00192
n16_graph3,16,0.2,0.3,uniform,glauber,29664,-9.08139
n16_graph3,16,0.2,0.3,uniform,glauber,33060,-9.07693
n16_graph3,16,0.2,0.3,uniform,glauber,36846,-9.07201
n16_graph3,16,0.2,0.3,uniform,glauber,41064,-9.1473
n16_graph3,16,0.2,0.3,uniform,glauber,45765,-9.18889
n16_graph3,16,0.2,0.3,uniform,glauber,51005,-9.14574
n16_graph3,16,0.2,0.3,uniform,glauber,56845,-9.1396
n16_graph3,16,0.2,0.3,uniform,glauber,63353,-9.15429
n16_graph3,16,0.2,0.3,uniform,glauber,70606,-9.04833
n16_graph3,16,0.2,0.3,uniform,glauber,78690,-8.94122
n16_graph3,16,0.2,0.3,uniform,glauber,87699,-8.89346
n16_graph3,16,0.2,0.3,uniform,glauber,97740,-8.85037
n16_graph3,16,0.2,0.3,uniform,glauber,108930,-8.85582
n16_graph3,16,0.2,0.3,uniform,glauber,121401,-8.84957
n16_graph3,16,0.2,0.3,uniform,glauber,135300,-8.8931
n16_graph3,16,0.2,0.3,uniform,glauber,150791,-8.94075
n16_graph3,16,0.2,0.3,uniform,glauber,168055,-8.97333
n16_graph3,16,0.2,0.3,uniform,glauber,187295,-9.0106
n16_graph3,16,0.2,0.3,uniform,glauber,208739,-8.98501
n16_graph3,16,0.2,0.3,uniform,glauber,232637,-8.96423
n16_graph3,16,0.2,0.3,uniform,glauber,259272,-8.96108
n16_graph3,16,0.2,0.3,uniform,glauber,288956,-8.97678
n16_graph3,16,0.2,0.3,uniform,glauber,322038,-8.98645
n16_graph3,16,0.2,0.3,uniform,glauber,358909,-8.92776
n16_graph3,16,0.2,0.3,uniform,glauber,400000,-8.87867
n16_graph3,16,0.2,0.5,uniform,glauber,1,3.2
n16_graph3,16,0.2,0.5,uniform,glauber,2,2.4
n16_graph3,16,0.2,0.5,uniform,glauber,3,2.13333
n16_graph3,16,0.2,0.5,uniform,glauber,4,1.4
n16_graph3,16,0.2,0.5,uniform,glauber,5,0.48
n16_graph3,16,0.2,0.5,uniform,glauber,6,-0.133333
n16_graph3,16,0.2,0.5,uniform,glauber,7,-0.571429
n16_graph3,16,0.2,0.5,uniform,glauber,8,-0.9
n16_graph3,16,0.2,0.5,uniform,glauber,9,-1.15556
n16_graph3,16,0.2,0.5,uniform,glauber,10,-1.36
n16_graph3,16,0.2,0.5,uniform,glauber,11,-1.52727
n16_graph3,16,0.2,0.5,uniform,glauber,12,-1.66667
n16_graph3,16,0.2,0.5,uniform,glauber,13,-1.6
n16_graph3,16,0.2,0.5,uniform,glauber,15,-1.81333
n16_graph3,16,0.2,0.5,uniform,glauber,17,-1.78824
n16_graph3,16,0.2,0.5,uniform,glauber,19,-1.76842
n16_graph3,16,0.2,0.5,uniform,glauber,21,-1.98095
n16_graph3,16,0.2,0.5,uniform,glauber,23,-2.64348
n16_graph3,16,0.2,0.5,uniform,glauber,26,-3.63077
n16_graph3,16,0.2,0.5,uniform,glauber,29,-4.27586
n16_graph3,16,0.2,0.5,uniform,glauber,32,-4.85
n16_graph3,16,0.2,0.5,uniform,glauber,36,-5.04444
n16_graph3,16,0.2,0.5,uniform,glauber,40,-5.42
n16_graph3,16,0.2,0.5,uniform,glauber,44,-5.4
n16_graph3,16,0.2,0.5,uniform,glauber,50,-6
n16_graph3,16,0.2,0.5,uniform,glauber,55,-6.70545
n16_graph3,16,0.2,0.5,uniform,glauber,62,-7.49677
n16_graph3,16,0.2,0.5,uniform,glauber,69,-8.03478
n16_graph3,16,0.2,0.5,uniform,glauber,76,-8.56842
n16_graph3,16,0.2,0.5,uniform,glauber,85,-8.85647
n16_graph3,16,0.2,0.5,uniform,glauber,95,-8.57263
n16_graph3,16,0.2,0.5,uniform,glauber,106,-8.82264
n16_graph3,16,0.2,0.5,uniform,glauber,118,-9.06441
n16_graph3,16,0.2,0.5,uniform,glauber,131,-9.17863
n16_graph3,16,0.2,0.5,uniform,glauber,146,-9.28767
n16_graph3,16,0.2,0.5,uniform,glauber,163,-9.21227
n16_graph3,16,0.2,0.5,uniform,glauber,182,-9.15165
n16_graph3,16,0.2,0.5,uniform,glauber,203,-8.9931
n16_graph3,16,0.2,0.5,uniform,glauber,226,-9.13628
n16_graph3,16,0.2,0.5,uniform,glauber,252,-8.69206
n16_graph3,16,0.2,0.5,uniform,glauber,281,-8.6605
n16_graph3,16,0.2,0.5,uniform,glauber,313,-8.75399
n16_graph3,16,0.2,0.5,uniform,glauber,348,-8.48506
n16_graph3,16,0.2,0.5,uniform,glauber,388,-8.84536
n16_graph3,16,0.2,0.5,uniform,glauber,433,-9.02171
n16_graph3,16,0.2,0.5,uniform,glauber,482,-9.11867
n16_graph3,16,0.2,0.5,uniform,glauber,538,-9.62082
n16_graph3,16,0.2,0.5,uniform,glauber,599,-10.786
n16_graph3,16,0.2,0.5,uniform,glauber,668,-12.4814
n16_graph3,16,0.2,0.5,uniform,glauber,744,-13.6151
n16_graph3,16,0.2,0.5,uniform,glauber,829,-14.5998
n16_graph3,16,0.2,0.5,uniform,glauber,924,-15.6771
n16_graph3,16,0.2,0.5,uniform,glauber,1030,-16.6951
n16_graph3,16,0.2,0.5,uniform,glauber,1148,-17.115
n16_graph3,16,0.2,0.5,uniform,glauber,1279,-16.8275
n16_graph3,16,0.2,0.5,uniform,glauber,1426,-16.4757
n16_graph3,16,0.2,0.5,uniform,glauber,1589,-16.5699
n16_graph3,16,0.2,0.5,uniform,glauber,1771,-16.9694
n16_graph3,16,0.2,0.5,uniform,glauber,1974,-17.4942
n16_graph3,16,0.2,0.5,uniform,glauber,2200,-17.8724
n16_graph3,16,0.2,0.5,uniform,glauber,2452,-17.0591
n16_graph3,16,0.2,0.5,uniform,glauber,2732,-16.7312
n16_graph3,16,0.2,0.5,uniform,glauber,3045,-17.0012
n16_graph3,16,0.2,0.5,uniform,glauber,3394,-17.4737
n16_graph3,16,0.2,0.5,uniform,glauber,3783,-17.0525
n16_graph3,16,0.2,0.5,uniform,glauber,4216,-17.1687
n16_graph3,16,0.2,0.5,uniform,glauber,4698,-17.8112
n16_graph3,16,0.2,0.5,uniform,glauber,5236,-17.5433
n16_graph3,16,0.2,0.5,uniform,glauber,5836,-16.8688
n16_graph3,16,0.2,0.5,uniform,glauber,6504,-16.8459
n16_graph3,16,0.2,0.5,uniform,glauber,7248,-17.3044
n16_graph3,16,0.2,0.5,uniform,glauber,8078,-17.5676
n16_graph3,16,0.2,0.5,uniform,glauber,9003,-17.3657
n16_graph3,16,0.2,0.5,uniform,glauber,10034,-17.1412
n16_graph3,16,0.2,0.5,uniform,glauber,11183,-17.1656
n16_graph3,16,0.2,0.5,uniform,glauber,12463,-17.5194
n16_graph3,16,0.2,0.5,uniform,glauber,13890,-17.8587
n16_graph3,16,0.2,0.5,uniform,glauber,15480,-17.7986
n16_graph3,16,0.2,0.5,uniform,glauber,17253,-17.892
n16_graph3,16,0.2,0.5,uniform,glauber,19228,-17.9074
n16_graph3,16,0.2,0.5,uniform,glauber,21429,-17.8203
n16_graph3,16,0.2,0.5,uniform,glauber,23883,-18.0715
n16_graph3,16,0.2,0.5,uniform,glauber,26617,-18.1008
n16_graph3,16,0.2,0.5,uniform,glauber,29664,-18.045
n16_graph3,16,0.2,0.5,uniform,glauber,33060,-18.2232
n16_graph3,16,0.2,0.5,uniform,glauber,36846,-18.2121
n16_graph3,16,0.2,0.5,uniform,glauber,41064,-18.09
n16_graph3,16,0.2,0.5,uniform,glauber,45765,-17.9496
n16_graph3,16,0.2,0.5,uniform,glauber,51005,-17.7546
n16_graph3,16,0.2,0.5,uniform,glauber,56845,-17.6402
n16_graph3,16,0.2,0.5,uniform,glauber,63353,-17.8134
n16_graph3,16,0.2,0.5,uniform,glauber,70606,-18.0133
n16_graph3,16,0.2,0.5,uniform,glauber,78690,-17.9842
n16_graph3,16,0.2,0.5,uniform,glauber,87699,-18.0256
n16_graph3,16,0.2,0.5,uniform,glauber,97740,-17.8481
n16_graph3,16,0.2,0.5,uniform,glauber,108930,-17.7867
n16_graph3,16,0.2,0.5,uniform,glauber,121401,-17.7646
n16_graph3,16,0.2,0.5,uniform,glauber,135300,-17.726
n16_graph3,16,0.2,0.5,uniform,glauber,150791,-17.7097
n16_graph3,16,0.2,0.5,uniform,glauber,168055,-17.7593
n16_graph3,16,0.2,0.5,uniform,glauber,187295,-17.824
n16_graph3,16,0.2,0.5,uniform,glauber,208739,-17.8969
n16_graph3,16,0.2,0.5,uniform,glauber,232637,-17.8671
n16_graph3,16,0.2,0.5,uniform,glauber,259272,-17.8749
n16_graph3,16,0.2,0.5,uniform,glauber,288956,-17.9036
n16_graph3,16,0.2,0.5,uniform,glauber,322038,-17.8253
n16_graph3,16,0.2,0.5,uniform,glauber,358909,-17.8449
n16_graph3,16,0.2,0.5,uniform,glauber,400000,-17.9171
n16_graph3,16,0.2,0.8,uniform,glauber,1,2.4
n16_graph3,16,0.2,0.8,uniform,glauber,2,2.4
