graph_id,n,h,beta,step,log_Z_running
n50_graph0,50,1.0,0.2,218009,44.740829
n50_graph0,50,1.0,0.2,272607,43.344859
n50_graph0,50,1.0,0.2,340879,41.700362
n50_graph0,50,1.0,0.2,426250,39.781370
n50_graph0,50,1.0,0.2,533000,37.877710
n50_graph0,50,1.0,0.3,1,59.374398
n50_graph0,50,1.0,0.3,2,59.374398
n50_graph0,50,1.0,0.3,3,59.374398
n50_graph0,50,1.0,0.3,4,59.374398
n50_graph0,50,1.0,0.3,5,59.374398
n50_graph0,50,1.0,0.3,6,59.374398
n50_graph0,50,1.0,0.3,7,59.374398
n50_graph0,50,1.0,0.3,9,59.374398
n50_graph0,50,1.0,0.3,11,59.374398
n50_graph0,50,1.0,0.3,14,59.374398
n50_graph0,50,1.0,0.3,18,59.374398
n50_graph0,50,1.0,0.3,22,59.374398
n50_graph0,50,1.0,0.3,28,59.374398
n50_graph0,50,1.0,0.3,34,59.374398
n50_graph0,50,1.0,0.3,43,59.374398
n50_graph0,50,1.0,0.3,54,59.374398
n50_graph0,50,1.0,0.3,67,59.374398
n50_graph0,50,1.0,0.3,84,59.374398
n50_graph0,50,1.0,0.3,104,59.374398
n50_graph0,50,1.0,0.3,130,59.374398
n50_graph0,50,1.0,0.3,162,59.374398
n50_graph0,50,1.0,0.3,203,59.374398
n50_graph0,50,1.0,0.3,253,59.374398
n50_graph0,50,1.0,0.3,315,59.374398
n50_graph0,50,1.0,0.3,393,59.374398
n50_graph0,50,1.0,0.3,491,59.374398
n50_graph0,50,1.0,0.3,612,59.374398
n50_graph0,50,1.0,0.3,764,59.374398
n50_graph0,50,1.0,0.3,953,59.374398
n50_graph0,50,1.0,0.3,1190,59.374398
n50_graph0,50,1.0,0.3,1484,59.374398
n50_graph0,50,1.0,0.3,1852,59.374398
n50_graph0,50,1.0,0.3,2310,59.374398
n50_graph0,50,1.0,0.3,2883,59.374398
n50_graph0,50,1.0,0.3,3597,58.915390
n50_graph0,50,1.0,0.3,4488,58.934667
n50_graph0,50,1.0,0.3,5599,58.956022
n50_graph0,50,1.0,0.3,6986,58.953121
n50_graph0,50,1.0,0.3,8716,58.956641
n50_graph0,50,1.0,0.3,10875,58.955409
n50_graph0,50,1.0,0.3,13569,58.955928
n50_graph0,50,1.0,0.3,16930,58.553797
n50_graph0,50,1.0,0.3,21123,58.540237
n50_graph0,50,1.0,0.3,26355,58.541865
n50_graph0,50,1.0,0.3,32883,58.104271
n50_graph0,50,1.0,0.3,41028,58.130161
n50_graph0,50,1.0,0.3,51190,57.714006
n50_graph0,50,1.0,0.3,63869,57.273544
n50_graph0,50,1.0,0.3,79689,56.848120
n50_graph0,50,1.0,0.3,99427,55.971505
n50_graph0,50,1.0,0.3,124054,55.122828
n50_graph0,50,1.0,0.3,154781,54.270995
n50_graph0,50,1.0,0.3,193118,52.947538
n50_graph0,50,1.0,0.3,240951,51.159855
n50_graph0,50,1.0,0.3,300631,49.365604
n50_graph0,50,1.0,0.3,375094,46.718906
n50_graph0,50,1.0,0.3,468000,44.032042
n50_graph0,50,1.0,0.5,1,78.163084
n50_graph0,50,1.0,0.5,2,78.163084
n50_graph0,50,1.0,0.5,3,78.163084
n50_graph0,50,1.0,0.5,4,78.163084
n50_graph0,50,1.0,0.5,5,78.163084
n50_graph0,50,1.0,0.5,6,78.163084
n50_graph0,50,1.0,0.5,7,78.163084
n50_graph0,50,1.0,0.5,9,78.163084
n50_graph0,50,1.0,0.5,11,78.163084
n50_graph0,50,1.0,0.5,13,78.163084
n50_graph0,50,1.0,0.5,17,78.163084
n50_graph0,50,1.0,0.5,21,78.163084
n50_graph0,50,1.0,0.5,26,78.163084
n50_graph0,50,1.0,0.5,32,78.163084
n50_graph0,50,1.0,0.5,40,78.163084
n50_graph0,50,1.0,0.5,49,78.163084
n50_graph0,50,1.0,0.5,61,78.163084
n50_graph0,50,1.0,0.5,76,78.163084
n50_graph0,50,1.0,0.5,94,78.163084
n50_graph0,50,1.0,0.5,117,78.163084
n50_graph0,50,1.0,0.5,145,78.163084
n50_graph0,50,1.0,0.5,180,78.163084
n50_graph0,50,1.0,0.5,224,78.163084
n50_graph0,50,1.0,0.5,278,78.163084
n50_graph0,50,1.0,0.5,345,78.163084
n50_graph0,50,1.0,0.5,428,78.163084
n50_graph0,50,1.0,0.5,532,78.163084
n50_graph0,50,1.0,0.5,660,78.163084
n50_graph0,50,1.0,0.5,820,78.163084
n50_graph0,50,1.0,0.5,1018,78.163084
n50_graph0,50,1.0,0.5,1264,78.163084
n50_graph0,50,1.0,0.5,1569,78.163084
n50_graph0,50,1.0,0.5,1948,78.163084
n50_graph0,50,1.0,0.5,2419,78.163084
n50_graph0,50,1.0,0.5,3003,77.570654
n50_graph0,50,1.0,0.5,3729,77.685440
n50_graph0,50,1.0,0.5,4630,77.703013
n50_graph0,50,1.0,0.5,5748,77.696632
n50_graph0,50,1.0,0.5,7137,77.691465
n50_graph0,50,1.0,0.5,8861,77.688863
n50_graph0,50,1.0,0.5,11003,77.689585
n50_graph0,50,1.0,0.5,13661,77.688224
n50_graph0,50,1.0,0.5,16962,77.213259
n50_graph0,50,1.0,0.5,21060,77.207773
n50_graph0,50,1.0,0.5,26149,77.209588
n50_graph0,50,1.0,0.5,32467,76.722316
n50_graph0,50,1.0,0.5,40311,76.738477
n50_graph0,50,1.0,0.5,50051,76.242867
n50_graph0,50,1.0,0.5,62144,75.748726
n50_graph0,50,1.0,0.5,77159,75.265440
n50_graph0,50,1.0,0.5,95803,74.236617
n50_graph0,50,1.0,0.5,118950,73.724967
n50_graph0,50,1.0,0.5,147691,72.153987
n50_graph0,50,1.0,0.5,183376,71.087594
n50_graph0,50,1.0,0.5,227683,68.859694
n50_graph0,50,1.0,0.5,282695,66.589004
n50_graph0,50,1.0,0.5,351000,63.587051
n50_graph0,50,1.0,0.8,1,109.195037
n50_graph0,50,1.0,0.8,2,109.195037
n50_graph0,50,1.0,0.8,3,109.195037
n50_graph0,50,1.0,0.8,4,109.195037
n50_graph0,50,1.0,0.8,5,109.195037
n50_graph0,50,1.0,0.8,7,109.195037
n50_graph0,50,1.0,0.8,8,109.195037
n50_graph0,50,1.0,0.8,10,109.195037
n50_graph0,50,1.0,0.8,12,109.195037
n50_graph0,50,1.0,0.8,15,109.195037
n50_graph0,50,1.0,0.8,19,109.195037
n50_graph0,50,1.0,0.8,23,109.195037
n50_graph0,50,1.0,0.8,28,109.195037
n50_graph0,50,1.0,0.8,35,109.195037
n50_graph0,50,1.0,0.8,43,109.195037
n50_graph0,50,1.0,0.8,53,109.195037
n50_graph0,50,1.0,0.8,65,109.195037
n50_graph0,50,1.0,0.8,80,109.195037
n50_graph0,50,1.0,0.8,98,109.195037
n50_graph0,50,1.0,0.8,121,109.195037
n50_graph0,50,1.0,0.8,149,109.195037
n50_graph0,50,1.0,0.8,184,109.195037
n50_graph0,50,1.0,0.8,227,109.195037
n50_graph0,50,1.0,0.8,279,109.195037
n50_graph0,50,1.0,0.8,344,109.195037
n50_graph0,50,1.0,0.8,424,109.195037
n50_graph0,50,1.0,0.8,522,109.195037
n50_graph0,50,1.0,0.8,643,109.195037
n50_graph0,50,1.0,0.8,792,109.195037
n50_graph0,50,1.0,0.8,976,109.195037
n50_graph0,50,1.0,0.8,1202,109.195037
n50_graph0,50,1.0,0.8,1480,109.195037
n50_graph0,50,1.0,0.8,1824,109.195037
n50_graph0,50,1.0,0.8,2247,109.195037
n50_graph0,50,1.0,0.8,2768,109.195037
n50_graph0,50,1.0,0.8,3410,108.727488
n50_graph0,50,1.0,0.8,4201,108.705295
n50_graph0,50,1.0,0.8,5175,108.710762
n50_graph0,50,1.0,0.8,6375,108.701623
n50_graph0,50,1.0,0.8,7854,108.702728
n50_graph0,50,1.0,0.8,9675,108.706283
n50_graph0,50,1.0,0.8,11919,108.704356
n50_graph0,50,1.0,0.8,14683,108.700567
n50_graph0,50,1.0,0.8,18088,108.205434
n50_graph0,50,1.0,0.8,22283,108.202255
n50_graph0,50,1.0,0.8,27451,108.206545
n50_graph0,50,1.0,0.8,33818,107.699556
n50_graph0,50,1.0,0.8,41661,107.703183
n50_graph0,50,1.0,0.8,51323,107.197334
n50_graph0,50,1.0,0.8,63226,106.675952
n50_graph0,50,1.0,0.8,77889,106.162534
n50_graph0,50,1.0,0.8,95953,105.086872
n50_graph0,50,1.0,0.8,118207,104.563815
n50_graph0,50,1.0,0.8,145622,103.463311
n50_graph0,50,1.0,0.8,179395,101.759936
n50_graph0,50,1.0,0.8,221000,100.144558
n50_graph0,50,1.0,1.0,1,131.346401
n50_graph0,50,1.0,1.0,2,131.346401
n50_graph0,50,1.0,1.0,3,131.346401
n50_graph0,50,1.0,1.0,4,131.346401
n50_graph0,50,1.0,1.0,5,131.346401
n50_graph0,50,1.0,1.0,6,131.346401
n50_graph0,50,1.0,1.0,8,131.346401
n50_graph0,50,1.0,1.0,9,131.346401
n50_graph0,50,1.0,1.0,11,131.346401
n50_graph0,50,1.0,1.0,14,131.346401
n50_graph0,50,1.0,1.0,17,131.346401
n50_graph0,50,1.0,1.0,21,131.346401
n50_graph0,50,1.0,1.0,26,131.346401
n50_graph0,50,1.0,1.0,31,131.346401
n50_graph0,50,1.0,1.0,38,131.346401
n50_graph0,50,1.0,1.0,47,131.346401
n50_graph0,50,1.0,1.0,58,131.346401
n50_graph0,50,1.0,1.0,71,131.346401
n50_graph0,50,1.0,1.0,86,131.346401
n50_graph0,50,1.0,1.0,106,131.346401
n50_graph0,50,1.0,1.0,130,131.346401
n50_graph0,50,1.0,1.0,159,131.346401
n50_graph0,50,1.0,1.0,194,131.346401
n50_graph0,50,1.0,1.0,238,131.346401
n50_graph0,50,1.0,1.0,291,131.346401
n50_graph0,50,1.0,1.0,357,131.346401
n50_graph0,50,1.0,1.0,437,131.346401
n50_graph0,50,1.0,1.0,535,131.346401
n50_graph0,50,1.0,1.0,656,131.346401
n50_graph0,50,1.0,1.0,803,131.346401
n50_graph0,50,1.0,1.0,983,131.346401
n50_graph0,50,1.0,1.0,1204,131.346401
n50_graph0,50,1.0,1.0,1475,131.346401
n50_graph0,50,1.0,1.0,1806,131.346401
n50_graph0,50,1.0,1.0,2212,131.346401
n50_graph0,50,1.0,1.0,2709,131.346401
n50_graph0,50,1.0,1.0,3317,130.826994
n50_graph0,50,1.0,1.0,4062,130.822879
n50_graph0,50,1.0,1.0,4975,130.843146
n50_graph0,50,1.0,1.0,6093,130.841908
n50_graph0,50,1.0,1.0,7462,130.845123
n50_graph0,50,1.0,1.0,9138,130.848285
n50_graph0,50,1.0,1.0,11191,130.850837
n50_graph0,50,1.0,1.0,13706,130.852243
n50_graph0,50,1.0,1.0,16785,130.331806
n50_graph0,50,1.0,1.0,20556,130.351501
n50_graph0,50,1.0,1.0,25174,130.349056
n50_graph0,50,1.0,1.0,30830,129.847047
n50_graph0,50,1.0,1.0,37756,129.839040
n50_graph0,50,1.0,1.0,46239,129.313570
n50_graph0,50,1.0,1.0,56628,128.803761
n50_graph0,50,1.0,1.0,69350,128.288710
n50_graph0,50,1.0,1.0,84931,127.743312
n50_graph0,50,1.0,1.0,104013,127.201646
n50_graph0,50,1.0,1.0,127381,126.113047
n50_graph0,50,1.0,1.0,156000,125.034605
n50_graph0,50,1.0,1.3,1,166.082235
n50_graph0,50,1.0,1.3,2,166.082235
n50_graph0,50,1.0,1.3,3,166.082235
n50_graph0,50,1.0,1.3,4,166.082235
n50_graph0,50,1.0,1.3,5,166.082235
n50_graph0,50,1.0,1.3,6,166.082235
n50_graph0,50,1.0,1.3,7,166.082235
n50_graph0,50,1.0,1.3,8,166.082235
n50_graph0,50,1.0,1.3,10,166.082235
n50_graph0,50,1.0,1.3,12,166.082235
n50_graph0,50,1.0,1.3,15,166.082235
n50_graph0,50,1.0,1.3,18,166.082235
n50_graph0,50,1.0,1.3,22,166.082235
n50_graph0,50,1.0,1.3,27,166.082235
n50_graph0,50,1.0,1.3,33,166.082235
n50_graph0,50,1.0,1.3,40,166.082235
n50_graph0,50,1.0,1.3,48,166.082235
n50_graph0,50,1.0,1.3,58,166.082235
n50_graph0,50,1.0,1.3,71,166.082235
n50_graph0,50,1.0,1.3,86,166.082235
n50_graph0,50,1.0,1.3,104,166.082235
n50_graph0,50,1.0,1.3,126,166.082235
n50_graph0,50,1.0,1.3,153,166.082235
n50_graph0,50,1.0,1.3,186,166.082235
n50_graph0,50,1.0,1.3,226,166.082235
n50_graph0,50,1.0,1.3,274,166.082235
n50_graph0,50,1.0,1.3,332,166.082235
n50_graph0,50,1.0,1.3,403,166.082235
n50_graph0,50,1.0,1.3,489,166.082235
n50_graph0,50,1.0,1.3,594,166.082235
n50_graph0,50,1.0,1.3,721,166.082235
n50_graph0,50,1.0,1.3,875,166.082235
n50_graph0,50,1.0,1.3,1061,166.082235
n50_graph0,50,1.0,1.3,1288,166.082235
n50_graph0,50,1.0,1.3,1563,166.082235
n50_graph0,50,1.0,1.3,1897,166.082235
n50_graph0,50,1.0,1.3,2302,166.082235
n50_graph0,50,1.0,1.3,2793,166.082235
n50_graph0,50,1.0,1.3,3390,165.596155
n50_graph0,50,1.0,1.3,4114,165.580652
n50_graph0,50,1.0,1.3,4992,165.587419
n50_graph0,50,1.0,1.3,6058,165.581952
n50_graph0,50,1.0,1.3,7351,165.579126
n50_graph0,50,1.0,1.3,8921,165.577802
n50_graph0,50,1.0,1.3,10826,165.577874
n50_graph0,50,1.0,1.3,13138,165.581615
n50_graph0,50,1.0,1.3,15943,165.581615
n50_graph0,50,1.0,1.3,19348,165.070021
n50_graph0,50,1.0,1.3,23479,165.069321
n50_graph0,50,1.0,1.3,28493,165.075137
n50_graph0,50,1.0,1.3,34577,164.556982
n50_graph0,50,1.0,1.3,41960,164.563116
n50_graph0,50,1.0,1.3,50920,164.043455
n50_graph0,50,1.0,1.3,61793,163.522693
n50_graph0,50,1.0,1.3,74988,162.995882
n50_graph0,50,1.0,1.3,91000,162.502447
n50_graph0,50,1.0,1.8,1,226.347855
n50_graph0,50,1.0,1.8,2,226.347855
n50_graph0,50,1.0,1.8,3,226.347855
n50_graph0,50,1.0,1.8,4,226.347855
n50_graph0,50,1.0,1.8,5,226.347855
n50_graph0,50,1.0,1.8,6,226.347855
n50_graph0,50,1.0,1.8,7,226.347855
n50_graph0,50,1.0,1.8,9,226.347855
n50_graph0,50,1.0,1.8,10,226.347855
n50_graph0,50,1.0,1.8,12,226.347855
n50_graph0,50,1.0,1.8,15,226.347855
n50_graph0,50,1.0,1.8,18,226.347855
n50_graph0,50,1.0,1.8,21,226.347855
n50_graph0,50,1.0,1.8,25,226.347855
n50_graph0,50,1.0,1.8,30,226.347855
n50_graph0,50,1.0,1.8,36,226.347855
n50_graph0,50,1.0,1.8,43,226.347855
n50_graph0,50,1.0,1.8,52,226.347855
n50_graph0,50,1.0,1.8,62,226.347855
n50_graph0,50,1.0,1.8,74,226.347855
n50_graph0,50,1.0,1.8,88,226.347855
n50_graph0,50,1.0,1.8,105,226.347855
n50_graph0,50,1.0,1.8,126,226.347855
n50_graph0,50,1.0,1.8,151,226.347855
n50_graph0,50,1.0,1.8,181,226.347855
n50_graph0,50,1.0,1.8,216,226.347855
n50_graph0,50,1.0,1.8,258,226.347855
n50_graph0,50,1.0,1.8,309,226.347855
n50_graph0,50,1.0,1.8,370,226.347855
n50_graph0,50,1.0,1.8,442,226.347855
n50_graph0,50,1.0,1.8,529,226.347855
n50_graph0,50,1.0,1.8,633,226.347855
n50_graph0,50,1.0,1.8,757,226.347855
n50_graph0,50,1.0,1.8,906,226.347855
n50_graph0,50,1.0,1.8,1083,226.347855
n50_graph0,50,1.0,1.8,1296,226.347855
n50_graph0,50,1.0,1.8,1550,226.347855
n50_graph0,50,1.0,1.8,1854,226.347855
n50_graph0,50,1.0,1.8,2218,226.347855
n50_graph0,50,1.0,1.8,2654,226.347855
n50_graph0,50,1.0,1.8,3174,225.880853
n50_graph0,50,1.0,1.8,3797,225.859651
n50_graph0,50,1.0,1.8,4542,225.857898
n50_graph0,50,1.0,1.8,5434,225.848312
n50_graph0,50,1.0,1.8,6500,225.857869
n50_graph0,50,1.0,1.8,7776,225.849793
n50_graph0,50,1.0,1.8,9301,225.848589
n50_graph0,50,1.0,1.8,11127,225.849108
n50_graph0,50,1.0,1.8,13310,225.850802
n50_graph0,50,1.0,1.8,15922,225.850802
n50_graph0,50,1.0,1.8,19046,225.350165
n50_graph0,50,1.0,1.8,22784,225.344169
n50_graph0,50,1.0,1.8,27254,225.341910
n50_graph0,50,1.0,1.8,32602,225.007883
n50_graph0,50,1.0,1.8,39000,225.004662
n50_graph0,50,1.0,2.5,1,312.835767
n50_graph0,50,1.0,2.5,2,312.835767
n50_graph0,50,1.0,2.5,3,312.835767
n50_graph0,50,1.0,2.5,4,312.835767
n50_graph0,50,1.0,2.5,5,312.835767
n50_graph0,50,1.0,2.5,6,312.835767
n50_graph0,50,1.0,2.5,7,312.835767
n50_graph0,50,1.0,2.5,8,312.835767
n50_graph0,50,1.0,2.5,9,312.835767
n50_graph0,50,1.0,2.5,11,312.835767
n50_graph0,50,1.0,2.5,13,312.835767
n50_graph0,50,1.0,2.5,15,312.835767
n50_graph0,50,1.0,2.5,18,312.835767
n50_graph0,50,1.0,2.5,21,312.835767
n50_graph0,50,1.0,2.5,25,312.835767
n50_graph0,50,1.0,2.5,29,312.835767
n50_graph0,50,1.0,2.5,34,312.835767
n50_graph0,50,1.0,2.5,40,312.835767
n50_graph0,50,1.0,2.5,47,312.835767
n50_graph0,50,1.0,2.5,55,312.835767
n50_graph0,50,1.0,2.5,65,312.835767
n50_graph0,50,1.0,2.5,76,312.835767
n50_graph0,50,1.0,2.5,90,312.835767
n50_graph0,50,1.0,2.5,105,312.835767
n50_graph0,50,1.0,2.5,124,312.835767
n50_graph0,50,1.0,2.5,145,312.835767
n50_graph0,50,1.0,2.5,170,312.835767
n50_graph0,50,1.0,2.5,200,312.835767
n50_graph0,50,1.0,2.5,235,312.835767
n50_graph0,50,1.0,2.5,276,312.835767
n50_graph0,50,1.0,2.5,324,312.835767
n50_graph0,50,1.0,2.5,380,312.835767
n50_graph0,50,1.0,2.5,446,312.835767
n50_graph0,50,1.0,2.5,524,312.835767
n50_graph0,50,1.0,2.5,615,312.835767
n50_graph0,50,1.0,2.5,723,312.835767
n50_graph0,50,1.0,2.5,848,312.835767
n50_graph0,50,1.0,2.5,996,312.835767
n50_graph0,50,1.0,2.5,1170,312.835767
n50_graph0,50,1.0,2.5,1373,312.835767
n50_graph0,50,1.0,2.5,1612,312.835767
n50_graph0,50,1.0,2.5,1893,312.835767
n50_graph0,50,1.0,2.5,2223,312.835767
n50_graph0,50,1.0,2.5,2610,312.835767
n50_graph0,50,1.0,2.5,3065,312.471829
n50_graph0,50,1.0,2.5,3598,312.484996
n50_graph0,50,1.0,2.5,4225,312.493089
n50_graph0,50,1.0,2.5,4961,312.493255
n50_graph0,50,1.0,2.5,5825,312.495840
n50_graph0,50,1.0,2.5,6840,312.495849
n50_graph0,50,1.0,2.5,8031,312.497262
n50_graph0,50,1.0,2.5,9429,312.499576
n50_graph0,50,1.0,2.5,11072,312.501136
n50_graph0,50,1.0,2.5,13000,312.502568
n50_graph0,50,1.0,5.0,1,625.002270
n50_graph0,50,1.0,5.0,2,625.002270
n50_graph0,50,1.0,5.0,3,625.002270
n50_graph0,50,1.0,5.0,4,625.002270
n50_graph0,50,1.0,5.0,5,625.002270
n50_graph0,50,1.0,5.0,6,625.002270
n50_graph0,50,1.0,5.0,7,625.002270
n50_graph0,50,1.0,5.0,8,625.002270
n50_graph0,50,1.0,5.0,9,625.002270
n50_graph0,50,1.0,5.0,11,625.002270
n50_graph0,50,1.0,5.0,13,625.002270
n50_graph0,50,1.0,5.0,15,625.002270
n50_graph0,50,1.0,5.0,18,625.002270
n50_graph0,50,1.0,5.0,21,625.002270
n50_graph0,50,1.0,5.0,25,625.002270
n50_graph0,50,1.0,5.0,29,625.002270
n50_graph0,50,1.0,5.0,34,625.002270
n50_graph0,50,1.0,5.0,40,625.002270
n50_graph0,50,1.0,5.0,47,625.002270
n50_graph0,50,1.0,5.0,55,625.002270
n50_graph0,50,1.0,5.0,65,625.002270
n50_graph0,50,1.0,5.0,76,625.002270
n50_graph0,50,1.0,5.0,90,625.002270
n50_graph0,50,1.0,5.0,105,625.002270
n50_graph0,50,1.0,5.0,124,625.002270
n50_graph0,50,1.0,5.0,145,625.002270
n50_graph0,50,1.0,5.0,170,625.002270
n50_graph0,50,1.0,5.0,200,625.002270
n50_graph0,50,1.0,5.0,235,625.002270
n50_graph0,50,1.0,5.0,276,625.002270
n50_graph0,50,1.0,5.0,324,625.002270
n50_graph0,50,1.0,5.0,380,625.002270
n50_graph0,50,1.0,5.0,446,625.002270
n50_graph0,50,1.0,5.0,524,625.002270
n50_graph0,50,1.0,5.0,615,625.002270
n50_graph0,50,1.0,5.0,723,625.002270
n50_graph0,50,1.0,5.0,848,625.002270
n50_graph0,50,1.0,5.0,996,625.002270
n50_graph0,50,1.0,5.0,1170,625.002270
n50_graph0,50,1.0,5.0,1373,625.002270
n50_graph0,50,1.0,5.0,1612,625.002270
n50_graph0,50,1.0,5.0,1893,625.002270
n50_graph0,50,1.0,5.0,2223,625.002270
n50_graph0,50,1.0,5.0,2610,625.002270
n50_graph0,50,1.0,5.0,3065,625.000239
n50_graph0,50,1.0,5.0,3598,625.000198
n50_graph0,50,1.0,5.0,4225,625.000130
n50_graph0,50,1.0,5.0,4961,625.000105
n50_graph0,50,1.0,5.0,5825,625.000072
n50_graph0,50,1.0,5.0,6840,625.000040
n50_graph0,50,1.0,5.0,8031,625.000023
n50_graph0,50,1.0,5.0,9429,625.000009
n50_graph0,50,1.0,5.0,11072,625.000008
n50_graph0,50,1.0,5.0,13000,625.000012
n50_graph1,50,0.0,0.1,1,42.157359
n50_graph1,50,0.0,0.1,2,42.157359
n50_graph1,50,0.0,0.1,3,42.157359
n50_graph1,50,0.0,0.1,4,42.157359
n50_graph1,50,0.0,0.1,5,42.157359
n50_graph1,50,0.0,0.1,6,42.157359
n50_graph1,50,0.0,0.1,8,42.157359
n50_graph1,50,0.0,0.1,10,42.157359
n50_graph1,50,0.0,0.1,12,42.157359
n50_graph1,50,0.0,0.1,15,42.157359
n50_graph1,50,0.0,0.1,19,42.157359
n50_graph1,50,0.0,0.1,24,42.157359
n50_graph1,50,0.0,0.1,30,42.157359
n50_graph1,50,0.0,0.1,38,42.157359
n50_graph1,50,0.0,0.1,47,42.157359
n50_graph1,50,0.0,0.1,59,42.157359
n50_graph1,50,0.0,0.1,74,42.157359
n50_graph1,50,0.0,0.1,93,42.157359
n50_graph1,50,0.0,0.1,117,42.157359
n50_graph1,50,0.0,0.1,147,42.157359
n50_graph1,50,0.0,0.1,185,42.157359
n50_graph1,50,0.0,0.1,232,42.157359
n50_graph1,50,0.0,0.1,290,42.157359
n50_graph1,50,0.0,0.1,364,42.157359
n50_graph1,50,0.0,0.1,457,42.157359
n50_graph1,50,0.0,0.1,574,42.157359
n50_graph1,50,0.0,0.1,720,42.157359
n50_graph1,50,0.0,0.1,903,42.157359
n50_graph1,50,0.0,0.1,1133,42.157359
n50_graph1,50,0.0,0.1,1422,42.157359
n50_graph1,50,0.0,0.1,1784,42.157359
n50_graph1,50,0.0,0.1,2238,42.157359
n50_graph1,50,0.0,0.1,2808,42.157359
n50_graph1,50,0.0,0.1,3523,41.906607
n50_graph1,50,0.0,0.1,4420,41.928733
n50_graph1,50,0.0,0.1,5545,41.946845
n50_graph1,50,0.0,0.1,6957,41.939597
n50_graph1,50,0.0,0.1,8729,41.937954
n50_graph1,50,0.0,0.1,10952,41.936680
n50_graph1,50,0.0,0.1,13741,41.934093
n50_graph1,50,0.0,0.1,17240,41.717443
n50_graph1,50,0.0,0.1,21630,41.697187
n50_graph1,50,0.0,0.1,27138,41.711650
n50_graph1,50,0.0,0.1,34049,41.496920
n50_graph1,50,0.0,0.1,42719,41.258571
n50_graph1,50,0.0,0.1,53598,41.271972
n50_graph1,50,0.0,0.1,67247,41.046451
n50_graph1,50,0.0,0.1,84372,40.617431
n50_graph1,50,0.0,0.1,105858,40.374338
n50_graph1,50,0.0,0.1,132815,39.965950
n50_graph1,50,0.0,0.1,166636,39.366950
n50_graph1,50,0.0,0.1,209071,38.744946
n50_graph1,50,0.0,0.1,262312,37.979245
n50_graph1,50,0.0,0.1,329110,36.918203
n50_graph1,50,0.0,0.1,412920,36.126238
n50_graph1,50,0.0,0.1,518071,35.355101
n50_graph1,50,0.0,0.1,650000,35.000654
n50_graph1,50,0.0,0.2,1,49.657359
n50_graph1,50,0.0,0.2,2,49.657359
n50_graph1,50,0.0,0.2,3,49.657359
n50_graph1,50,0.0,0.2,4,49.657359
n50_graph1,50,0.0,0.2,5,49.657359
n50_graph1,50,0.0,0.2,6,49.657359
n50_graph1,50,0.0,0.2,8,49.657359
n50_graph1,50,0.0,0.2,10,49.657359
n50_graph1,50,0.0,0.2,12,49.657359
n50_graph1,50,0.0,0.2,15,49.657359
n50_graph1,50,0.0,0.2,19,49.657359
n50_graph1,50,0.0,0.2,24,49.657359
n50_graph1,50,0.0,0.2,30,49.657359
n50_graph1,50,0.0,0.2,38,49.657359
n50_graph1,50,0.0,0.2,47,49.657359
n50_graph1,50,0.0,0.2,59,49.657359
n50_graph1,50,0.0,0.2,74,49.657359
n50_graph1,50,0.0,0.2,93,49.657359
n50_graph1,50,0.0,0.2,117,49.657359
n50_graph1,50,0.0,0.2,147,49.657359
n50_graph1,50,0.0,0.2,185,49.657359
n50_graph1,50,0.0,0.2,232,49.657359
n50_graph1,50,0.0,0.2,290,49.657359
n50_graph1,50,0.0,0.2,364,49.657359
n50_graph1,50,0.0,0.2,457,49.657359
n50_graph1,50,0.0,0.2,574,49.657359
n50_graph1,50,0.0,0.2,720,49.657359
n50_graph1,50,0.0,0.2,903,49.657359
n50_graph1,50,0.0,0.2,1133,49.657359
n50_graph1,50,0.0,0.2,1422,49.657359
n50_graph1,50,0.0,0.2,1784,49.657359
n50_graph1,50,0.0,0.2,2238,49.657359
n50_graph1,50,0.0,0.2,2808,49.657359
n50_graph1,50,0.0,0.2,3523,49.322880
n50_graph1,50,0.0,0.2,4420,49.298639
n50_graph1,50,0.0,0.2,5545,49.328045
n50_graph1,50,0.0,0.2,6957,49.328146
n50_graph1,50,0.0,0.2,8729,49.324554
n50_graph1,50,0.0,0.2,10952,49.316339
n50_graph1,50,0.0,0.2,13741,49.312806
n50_graph1,50,0.0,0.2,17240,48.944737
n50_graph1,50,0.0,0.2,21630,48.960044
n50_graph1,50,0.0,0.2,27138,48.972880
n50_graph1,50,0.0,0.2,34049,48.658420
n50_graph1,50,0.0,0.2,42719,48.218257
n50_graph1,50,0.0,0.2,53598,48.300399
n50_graph1,50,0.0,0.2,67247,47.954533
n50_graph1,50,0.0,0.2,84372,47.271435
n50_graph1,50,0.0,0.2,105858,46.887850
n50_graph1,50,0.0,0.2,132815,46.184035
n50_graph1,50,0.0,0.2,166636,45.098506
n50_graph1,50,0.0,0.2,209071,44.035732
n50_graph1,50,0.0,0.2,262312,42.656394
n50_graph1,50,0.0,0.2,329110,40.682116
n50_graph1,50,0.0,0.2,412920,39.012507
n50_graph1,50,0.0,0.2,518071,37.346953
n50_graph1,50,0.0,0.2,650000,36.428506
n50_graph1,50,0.0,0.3,1,57.157359
n50_graph1,50,0.0,0.3,2,57.157359
n50_graph1,50,0.0,0.3,3,57.157359
n50_graph1,50,0.0,0.3,4,57.157359
n50_graph1,50,0.0,0.3,5,57.157359
n50_graph1,50,0.0,0.3,6,57.157359
n50_graph1,50,0.0,0.3,8,57.157359
n50_graph1,50,0.0,0.3,10,57.157359
