graph_id,n,h,beta,init,dynamics,step,log_z_mcmc
n30_graph0,30,0.1,0.5,ground,metropolis,78690,27.256689
n30_graph0,30,0.1,0.8,ground,metropolis,78690,38.363499
n30_graph0,30,0.1,1.0,ground,metropolis,78690,47.661939
n30_graph0,30,0.1,1.3,ground,metropolis,78690,61.954764
n30_graph0,30,0.1,1.8,ground,metropolis,78690,85.928939
n30_graph0,30,0.1,2.5,ground,metropolis,78690,119.525089
n30_graph0,30,0.1,5.0,ground,metropolis,78690,239.525089
n30_graph0,30,0.1,0.1,ground,metropolis,87699,21.025783
n30_graph0,30,0.1,0.2,ground,metropolis,87699,21.739012
n30_graph0,30,0.1,0.3,ground,metropolis,87699,22.949782
n30_graph0,30,0.1,0.5,ground,metropolis,87699,27.237662
n30_graph0,30,0.1,0.8,ground,metropolis,87699,38.320382
n30_graph0,30,0.1,1.0,ground,metropolis,87699,47.613672
n30_graph0,30,0.1,1.3,ground,metropolis,87699,61.903362
n30_graph0,30,0.1,1.8,ground,metropolis,87699,85.879887
n30_graph0,30,0.1,2.5,ground,metropolis,87699,119.476457
n30_graph0,30,0.1,5.0,ground,metropolis,87699,239.476457
n30_graph0,30,0.1,0.1,ground,metropolis,97740,21.025336
n30_graph0,30,0.1,0.2,ground,metropolis,97740,21.737820
n30_graph0,30,0.1,0.3,ground,metropolis,97740,22.947042
n30_graph0,30,0.1,0.5,ground,metropolis,97740,27.219462
n30_graph0,30,0.1,0.8,ground,metropolis,97740,38.291667
n30_graph0,30,0.1,1.0,ground,metropolis,97740,47.593927
n30_graph0,30,0.1,1.3,ground,metropolis,97740,61.889257
n30_graph0,30,0.1,1.8,ground,metropolis,97740,85.867882
n30_graph0,30,0.1,2.5,ground,metropolis,97740,119.464802
n30_graph0,30,0.1,5.0,ground,metropolis,97740,239.464802
n30_graph0,30,0.1,0.1,ground,metropolis,108930,21.026378
n30_graph0,30,0.1,0.2,ground,metropolis,108930,21.739017
n30_graph0,30,0.1,0.3,ground,metropolis,108930,22.948748
n30_graph0,30,0.1,0.5,ground,metropolis,108930,27.219128
n30_graph0,30,0.1,0.8,ground,metropolis,108930,38.283248
n30_graph0,30,0.1,1.0,ground,metropolis,108930,47.587838
n30_graph0,30,0.1,1.3,ground,metropolis,108930,61.887188
n30_graph0,30,0.1,1.8,ground,metropolis,108930,85.865513
n30_graph0,30,0.1,2.5,ground,metropolis,108930,119.462748
n30_graph0,30,0.1,5.0,ground,metropolis,108930,239.462748
n30_graph0,30,0.1,0.1,ground,metropolis,121401,21.026545
n30_graph0,30,0.1,0.2,ground,metropolis,121401,21.739481
n30_graph0,30,0.1,0.3,ground,metropolis,121401,22.951538
n30_graph0,30,0.1,0.5,ground,metropolis,121401,27.241208
n30_graph0,30,0.1,0.8,ground,metropolis,121401,38.327858
n30_graph0,30,0.1,1.0,ground,metropolis,121401,47.631328
n30_graph0,30,0.1,1.3,ground,metropolis,121401,61.928833
n30_graph0,30,0.1,1.8,ground,metropolis,121401,85.907383
n30_graph0,30,0.1,2.5,ground,metropolis,121401,119.504898
n30_graph0,30,0.1,5.0,ground,metropolis,121401,239.504898
n30_graph0,30,0.1,0.1,ground,metropolis,135300,21.027282
n30_graph0,30,0.1,0.2,ground,metropolis,135300,21.739645
n30_graph0,30,0.1,0.3,ground,metropolis,135300,22.950501
n30_graph0,30,0.1,0.5,ground,metropolis,135300,27.251771
n30_graph0,30,0.1,0.8,ground,metropolis,135300,38.350826
n30_graph0,30,0.1,1.0,ground,metropolis,135300,47.649826
n30_graph0,30,0.1,1.3,ground,metropolis,135300,61.945666
n30_graph0,30,0.1,1.8,ground,metropolis,135300,85.925016
n30_graph0,30,0.1,2.5,ground,metropolis,135300,119.522776
n30_graph0,30,0.1,5.0,ground,metropolis,135300,239.522776
n30_graph0,30,0.1,0.1,ground,metropolis,150791,21.028041
n30_graph0,30,0.1,0.2,ground,metropolis,150791,21.739480
n30_graph0,30,0.1,0.3,ground,metropolis,150791,22.947773
n30_graph0,30,0.1,0.5,ground,metropolis,150791,27.252733
n30_graph0,30,0.1,0.8,ground,metropolis,150791,38.352553
n30_graph0,30,0.1,1.0,ground,metropolis,150791,47.647883
n30_graph0,30,0.1,1.3,ground,metropolis,150791,61.946093
n30_graph0,30,0.1,1.8,ground,metropolis,150791,85.926368
n30_graph0,30,0.1,2.5,ground,metropolis,150791,119.524338
n30_graph0,30,0.1,5.0,ground,metropolis,150791,239.524338
n30_graph0,30,0.1,0.1,ground,metropolis,168055,21.024660
n30_graph0,30,0.1,0.2,ground,metropolis,168055,21.731395
n30_graph0,30,0.1,0.3,ground,metropolis,168055,22.943865
n30_graph0,30,0.1,0.5,ground,metropolis,168055,27.268595
n30_graph0,30,0.1,0.8,ground,metropolis,168055,38.388065
n30_graph0,30,0.1,1.0,ground,metropolis,168055,47.684675
n30_graph0,30,0.1,1.3,ground,metropolis,168055,61.979360
n30_graph0,30,0.1,1.8,ground,metropolis,168055,85.961535
n30_graph0,30,0.1,2.5,ground,metropolis,168055,119.559715
n30_graph0,30,0.1,5.0,ground,metropolis,168055,239.559715
n30_graph0,30,0.1,0.1,ground,metropolis,187295,21.025232
n30_graph0,30,0.1,0.2,ground,metropolis,187295,21.729362
n30_graph0,30,0.1,0.3,ground,metropolis,187295,22.936064
n30_graph0,30,0.1,0.5,ground,metropolis,187295,27.259204
n30_graph0,30,0.1,0.8,ground,metropolis,187295,38.384194
n30_graph0,30,0.1,1.0,ground,metropolis,187295,47.682714
n30_graph0,30,0.1,1.3,ground,metropolis,187295,61.979709
n30_graph0,30,0.1,1.8,ground,metropolis,187295,85.961334
n30_graph0,30,0.1,2.5,ground,metropolis,187295,119.559724
n30_graph0,30,0.1,5.0,ground,metropolis,187295,239.559724
n30_graph0,30,0.1,0.1,ground,metropolis,208739,21.024724
n30_graph0,30,0.1,0.2,ground,metropolis,208739,21.727688
n30_graph0,30,0.1,0.3,ground,metropolis,208739,22.933823
n30_graph0,30,0.1,0.5,ground,metropolis,208739,27.269743
n30_graph0,30,0.1,0.8,ground,metropolis,208739,38.410063
n30_graph0,30,0.1,1.0,ground,metropolis,208739,47.706093
n30_graph0,30,0.1,1.3,ground,metropolis,208739,62.003283
n30_graph0,30,0.1,1.8,ground,metropolis,208739,85.985608
n30_graph0,30,0.1,2.5,ground,metropolis,208739,119.584138
n30_graph0,30,0.1,5.0,ground,metropolis,208739,239.584138
n30_graph0,30,0.1,0.1,ground,metropolis,232637,21.025906
n30_graph0,30,0.1,0.2,ground,metropolis,232637,21.730623
n30_graph0,30,0.1,0.3,ground,metropolis,232637,22.936710
n30_graph0,30,0.1,0.5,ground,metropolis,232637,27.258270
n30_graph0,30,0.1,0.8,ground,metropolis,232637,38.372700
n30_graph0,30,0.1,1.0,ground,metropolis,232637,47.664270
n30_graph0,30,0.1,1.3,ground,metropolis,232637,61.960575
n30_graph0,30,0.1,1.8,ground,metropolis,232637,85.941750
n30_graph0,30,0.1,2.5,ground,metropolis,232637,119.539615
n30_graph0,30,0.1,5.0,ground,metropolis,232637,239.539615
n30_graph0,30,0.1,0.1,ground,metropolis,259272,21.025951
n30_graph0,30,0.1,0.2,ground,metropolis,259272,21.730707
n30_graph0,30,0.1,0.3,ground,metropolis,259272,22.936088
n30_graph0,30,0.1,0.5,ground,metropolis,259272,27.244598
n30_graph0,30,0.1,0.8,ground,metropolis,259272,38.343233
n30_graph0,30,0.1,1.0,ground,metropolis,259272,47.637213
n30_graph0,30,0.1,1.3,ground,metropolis,259272,61.935693
n30_graph0,30,0.1,1.8,ground,metropolis,259272,85.917418
n30_graph0,30,0.1,2.5,ground,metropolis,259272,119.515493
n30_graph0,30,0.1,5.0,ground,metropolis,259272,239.515493
n30_graph0,30,0.1,0.1,ground,metropolis,288956,21.026458
n30_graph0,30,0.1,0.2,ground,metropolis,288956,21.733055
n30_graph0,30,0.1,0.3,ground,metropolis,288956,22.940204
n30_graph0,30,0.1,0.5,ground,metropolis,288956,27.245334
n30_graph0,30,0.1,0.8,ground,metropolis,288956,38.335809
n30_graph0,30,0.1,1.0,ground,metropolis,288956,47.630099
n30_graph0,30,0.1,1.3,ground,metropolis,288956,61.930259
n30_graph0,30,0.1,1.8,ground,metropolis,288956,85.911184
n30_graph0,30,0.1,2.5,ground,metropolis,288956,119.509469
n30_graph0,30,0.1,5.0,ground,metropolis,288956,239.509469
n30_graph0,30,0.1,0.1,ground,metropolis,322038,21.028111
n30_graph0,30,0.1,0.2,ground,metropolis,322038,21.734056
n30_graph0,30,0.1,0.3,ground,metropolis,322038,22.934936
n30_graph0,30,0.1,0.5,ground,metropolis,322038,27.236326
n30_graph0,30,0.1,0.8,ground,metropolis,322038,38.333656
n30_graph0,30,0.1,1.0,ground,metropolis,322038,47.629056
n30_graph0,30,0.1,1.3,ground,metropolis,322038,61.931076
n30_graph0,30,0.1,1.8,ground,metropolis,322038,85.913401
n30_graph0,30,0.1,2.5,ground,metropolis,322038,119.511861
n30_graph0,30,0.1,5.0,ground,metropolis,322038,239.511861
n30_graph0,30,0.1,0.1,ground,metropolis,358909,21.026839
n30_graph0,30,0.1,0.2,ground,metropolis,358909,21.733043
n30_graph0,30,0.1,0.3,ground,metropolis,358909,22.935663
n30_graph0,30,0.1,0.5,ground,metropolis,358909,27.217763
n30_graph0,30,0.1,0.8,ground,metropolis,358909,38.291933
n30_graph0,30,0.1,1.0,ground,metropolis,358909,47.588883
n30_graph0,30,0.1,1.3,ground,metropolis,358909,61.886928
n30_graph0,30,0.1,1.8,ground,metropolis,358909,85.869528
n30_graph0,30,0.1,2.5,ground,metropolis,358909,119.468128
n30_graph0,30,0.1,5.0,ground,metropolis,358909,239.468128
n30_graph0,30,0.1,0.1,ground,metropolis,400000,21.026974
n30_graph0,30,0.1,0.2,ground,metropolis,400000,21.733726
n30_graph0,30,0.1,0.3,ground,metropolis,400000,22.936540
n30_graph0,30,0.1,0.5,ground,metropolis,400000,27.202250
n30_graph0,30,0.1,0.8,ground,metropolis,400000,38.260070
n30_graph0,30,0.1,1.0,ground,metropolis,400000,47.563090
n30_graph0,30,0.1,1.3,ground,metropolis,400000,61.862755
n30_graph0,30,0.1,1.8,ground,metropolis,400000,85.845305
n30_graph0,30,0.1,2.5,ground,metropolis,400000,119.443625
n30_graph0,30,0.1,5.0,ground,metropolis,400000,239.443625
n30_graph0,30,0.1,0.1,ground,glauber,1,23.194415
n30_graph0,30,0.1,0.2,ground,glauber,1,27.684415
n30_graph0,30,0.1,0.3,ground,glauber,1,31.864415
n30_graph0,30,0.1,0.5,ground,glauber,1,40.844415
n30_graph0,30,0.1,0.8,ground,glauber,1,55.244415
n30_graph0,30,0.1,1.0,ground,glauber,1,64.844415
n30_graph0,30,0.1,1.3,ground,glauber,1,79.244415
n30_graph0,30,0.1,1.8,ground,glauber,1,103.244415
n30_graph0,30,0.1,2.5,ground,glauber,1,136.844415
n30_graph0,30,0.1,5.0,ground,glauber,1,256.844415
n30_graph0,30,0.1,0.1,ground,glauber,2,23.039415
n30_graph0,30,0.1,0.2,ground,glauber,2,27.374415
n30_graph0,30,0.1,0.3,ground,glauber,2,31.554415
n30_graph0,30,0.1,0.5,ground,glauber,2,40.534415
n30_graph0,30,0.1,0.8,ground,glauber,2,54.934415
n30_graph0,30,0.1,1.0,ground,glauber,2,64.534415
n30_graph0,30,0.1,1.3,ground,glauber,2,78.934415
n30_graph0,30,0.1,1.8,ground,glauber,2,102.934415
n30_graph0,30,0.1,2.5,ground,glauber,2,136.534415
n30_graph0,30,0.1,5.0,ground,glauber,2,256.534415
n30_graph0,30,0.1,0.1,ground,glauber,3,22.987750
n30_graph0,30,0.1,0.2,ground,glauber,3,27.167750
n30_graph0,30,0.1,0.3,ground,glauber,3,31.244415
n30_graph0,30,0.1,0.5,ground,glauber,3,40.017745
n30_graph0,30,0.1,0.8,ground,glauber,3,54.107740
n30_graph0,30,0.1,1.0,ground,glauber,3,63.707740
n30_graph0,30,0.1,1.3,ground,glauber,3,78.107740
n30_graph0,30,0.1,1.8,ground,glauber,3,102.107740
n30_graph0,30,0.1,2.5,ground,glauber,3,135.707740
n30_graph0,30,0.1,5.0,ground,glauber,3,255.707740
n30_graph0,30,0.1,0.1,ground,glauber,4,22.961915
n30_graph0,30,0.1,0.2,ground,glauber,4,27.064415
n30_graph0,30,0.1,0.3,ground,glauber,4,31.089415
n30_graph0,30,0.1,0.5,ground,glauber,4,39.759415
n30_graph0,30,0.1,0.8,ground,glauber,4,53.694415
n30_graph0,30,0.1,1.0,ground,glauber,4,63.294415
n30_graph0,30,0.1,1.3,ground,glauber,4,77.694415
n30_graph0,30,0.1,1.8,ground,glauber,4,101.694415
n30_graph0,30,0.1,2.5,ground,glauber,4,135.294415
n30_graph0,30,0.1,5.0,ground,glauber,4,255.294415
n30_graph0,30,0.1,0.1,ground,glauber,5,22.946415
n30_graph0,30,0.1,0.2,ground,glauber,5,27.002415
n30_graph0,30,0.1,0.3,ground,glauber,5,30.996415
n30_graph0,30,0.1,0.5,ground,glauber,5,39.604415
n30_graph0,30,0.1,0.8,ground,glauber,5,53.446415
n30_graph0,30,0.1,1.0,ground,glauber,5,63.046415
n30_graph0,30,0.1,1.3,ground,glauber,5,77.446415
n30_graph0,30,0.1,1.8,ground,glauber,5,101.446415
n30_graph0,30,0.1,2.5,ground,glauber,5,135.046415
n30_graph0,30,0.1,5.0,ground,glauber,5,255.046415
n30_graph0,30,0.1,0.1,ground,glauber,6,22.884415
n30_graph0,30,0.1,0.2,ground,glauber,6,26.857750
n30_graph0,30,0.1,0.3,ground,glauber,6,30.779420
n30_graph0,30,0.1,0.5,ground,glauber,6,39.242760
n30_graph0,30,0.1,0.8,ground,glauber,6,53.022765
n30_graph0,30,0.1,1.0,ground,glauber,6,62.622765
n30_graph0,30,0.1,1.3,ground,glauber,6,77.022765
n30_graph0,30,0.1,1.8,ground,glauber,6,101.022765
n30_graph0,30,0.1,2.5,ground,glauber,6,134.622765
n30_graph0,30,0.1,5.0,ground,glauber,6,254.622765
n30_graph0,30,0.1,0.1,ground,glauber,7,22.840130
n30_graph0,30,0.1,0.2,ground,glauber,7,26.754415
n30_graph0,30,0.1,0.3,ground,glauber,7,30.624415
n30_graph0,30,0.1,0.5,ground,glauber,7,38.984415
n30_graph0,30,0.1,0.8,ground,glauber,7,52.720125
n30_graph0,30,0.1,1.0,ground,glauber,7,62.320125
n30_graph0,30,0.1,1.3,ground,glauber,7,76.720125
n30_graph0,30,0.1,1.8,ground,glauber,7,100.720125
n30_graph0,30,0.1,2.5,ground,glauber,7,134.320125
n30_graph0,30,0.1,5.0,ground,glauber,7,254.320125
n30_graph0,30,0.1,0.1,ground,glauber,8,22.793165
n30_graph0,30,0.1,0.2,ground,glauber,8,26.649415
n30_graph0,30,0.1,0.3,ground,glauber,8,30.466915
n30_graph0,30,0.1,0.5,ground,glauber,8,38.721915
n30_graph0,30,0.1,0.8,ground,glauber,8,52.424415
n30_graph0,30,0.1,1.0,ground,glauber,8,62.024415
n30_graph0,30,0.1,1.3,ground,glauber,8,76.424415
n30_graph0,30,0.1,1.8,ground,glauber,8,100.424415
n30_graph0,30,0.1,2.5,ground,glauber,8,134.024415
n30_graph0,30,0.1,5.0,ground,glauber,8,254.024415
n30_graph0,30,0.1,0.1,ground,glauber,9,22.722195
n30_graph0,30,0.1,0.2,ground,glauber,9,26.498865
n30_graph0,30,0.1,0.3,ground,glauber,9,30.275535
n30_graph0,30,0.1,0.5,ground,glauber,9,38.517765
n30_graph0,30,0.1,0.8,ground,glauber,9,52.297770
n30_graph0,30,0.1,1.0,ground,glauber,9,61.897770
n30_graph0,30,0.1,1.3,ground,glauber,9,76.297770
n30_graph0,30,0.1,1.8,ground,glauber,9,100.297770
n30_graph0,30,0.1,2.5,ground,glauber,9,133.897770
n30_graph0,30,0.1,5.0,ground,glauber,9,253.897770
n30_graph0,30,0.1,0.1,ground,glauber,10,22.665415
n30_graph0,30,0.1,0.2,ground,glauber,10,26.367415
n30_graph0,30,0.1,0.3,ground,glauber,10,30.100415
n30_graph0,30,0.1,0.5,ground,glauber,10,38.332415
n30_graph0,30,0.1,0.8,ground,glauber,10,52.174415
n30_graph0,30,0.1,1.0,ground,glauber,10,61.774415
n30_graph0,30,0.1,1.3,ground,glauber,10,76.174415
n30_graph0,30,0.1,1.8,ground,glauber,10,100.174415
n30_graph0,30,0.1,2.5,ground,glauber,10,133.774415
n30_graph0,30,0.1,5.0,ground,glauber,10,253.774415
n30_graph0,30,0.1,0.1,ground,glauber,11,22.618960
n30_graph0,30,0.1,0.2,ground,glauber,11,26.259870
n30_graph0,30,0.1,0.3,ground,glauber,11,29.957145
n30_graph0,30,0.1,0.5,ground,glauber,11,38.180785
n30_graph0,30,0.1,0.8,ground,glauber,11,52.073515
n30_graph0,30,0.1,1.0,ground,glauber,11,61.673515
n30_graph0,30,0.1,1.3,ground,glauber,11,76.073515
n30_graph0,30,0.1,1.8,ground,glauber,11,100.073515
n30_graph0,30,0.1,2.5,ground,glauber,11,133.673515
n30_graph0,30,0.1,5.0,ground,glauber,11,253.673515
n30_graph0,30,0.1,0.1,ground,glauber,12,22.580250
n30_graph0,30,0.1,0.2,ground,glauber,12,26.170250
n30_graph0,30,0.1,0.3,ground,glauber,12,29.837750
n30_graph0,30,0.1,0.5,ground,glauber,12,38.054420
n30_graph0,30,0.1,0.8,ground,glauber,12,51.989420
n30_graph0,30,0.1,1.0,ground,glauber,12,61.589420
n30_graph0,30,0.1,1.3,ground,glauber,12,75.989420
n30_graph0,30,0.1,1.8,ground,glauber,12,99.989420
n30_graph0,30,0.1,2.5,ground,glauber,12,133.589420
n30_graph0,30,0.1,5.0,ground,glauber,12,253.589420
n30_graph0,30,0.1,0.1,ground,glauber,13,22.523645
n30_graph0,30,0.1,0.2,ground,glauber,13,26.046720
n30_graph0,30,0.1,0.3,ground,glauber,13,29.689025
n30_graph0,30,0.1,0.5,ground,glauber,13,37.899795
n30_graph0,30,0.1,0.8,ground,glauber,13,51.870570
n30_graph0,30,0.1,1.0,ground,glauber,13,61.470570
n30_graph0,30,0.1,1.3,ground,glauber,13,75.870570
n30_graph0,30,0.1,1.8,ground,glauber,13,99.870570
n30_graph0,30,0.1,2.5,ground,glauber,13,133.470570
n30_graph0,30,0.1,5.0,ground,glauber,13,253.470570
n30_graph0,30,0.1,0.1,ground,glauber,15,22.433080
n30_graph0,30,0.1,0.2,ground,glauber,15,25.856410
n30_graph0,30,0.1,0.3,ground,glauber,15,29.445075
n30_graph0,30,0.1,0.5,ground,glauber,15,37.605075
n30_graph0,30,0.1,0.8,ground,glauber,15,51.633075
n30_graph0,30,0.1,1.0,ground,glauber,15,61.233075
n30_graph0,30,0.1,1.3,ground,glauber,15,75.633075
n30_graph0,30,0.1,1.8,ground,glauber,15,99.633075
n30_graph0,30,0.1,2.5,ground,glauber,15,133.233075
n30_graph0,30,0.1,5.0,ground,glauber,15,253.233075
n30_graph0,30,0.1,0.1,ground,glauber,17,22.363825
n30_graph0,30,0.1,0.2,ground,glauber,17,25.717355
n30_graph0,30,0.1,0.3,ground,glauber,17,29.246770
n30_graph0,30,0.1,0.5,ground,glauber,17,37.318540
n30_graph0,30,0.1,0.8,ground,glauber,17,51.390310
n30_graph0,30,0.1,1.0,ground,glauber,17,60.990310
n30_graph0,30,0.1,1.3,ground,glauber,17,75.390310
n30_graph0,30,0.1,1.8,ground,glauber,17,99.390310
n30_graph0,30,0.1,2.5,ground,glauber,17,132.990310
n30_graph0,30,0.1,5.0,ground,glauber,17,252.990310
n30_graph0,30,0.1,0.1,ground,glauber,19,22.313890
n30_graph0,30,0.1,0.2,ground,glauber,19,25.600735
n30_graph0,30,0.1,0.3,ground,glauber,19,29.061265
n30_graph0,30,0.1,0.5,ground,glauber,19,37.051795
n30_graph0,30,0.1,0.8,ground,glauber,19,51.158110
n30_graph0,30,0.1,1.0,ground,glauber,19,60.758110
n30_graph0,30,0.1,1.3,ground,glauber,19,75.158110
n30_graph0,30,0.1,1.8,ground,glauber,19,99.158110
n30_graph0,30,0.1,2.5,ground,glauber,19,132.758110
n30_graph0,30,0.1,5.0,ground,glauber,19,252.758110
n30_graph0,30,0.1,0.1,ground,glauber,21,22.269175
n30_graph0,30,0.1,0.2,ground,glauber,21,25.512505
n30_graph0,30,0.1,0.3,ground,glauber,21,28.916315
n30_graph0,30,0.1,0.5,ground,glauber,21,36.809655
n30_graph0,30,0.1,0.8,ground,glauber,21,50.943945
n30_graph0,30,0.1,1.0,ground,glauber,21,60.543945
n30_graph0,30,0.1,1.3,ground,glauber,21,74.943945
n30_graph0,30,0.1,1.8,ground,glauber,21,98.943945
n30_graph0,30,0.1,2.5,ground,glauber,21,132.543945
n30_graph0,30,0.1,5.0,ground,glauber,21,252.543945
n30_graph0,30,0.1,0.1,ground,glauber,23,22.232240
n30_graph0,30,0.1,0.2,ground,glauber,23,25.439630
n30_graph0,30,0.1,0.3,ground,glauber,23,28.791805
n30_graph0,30,0.1,0.5,ground,glauber,23,36.595285
n30_graph0,30,0.1,0.8,ground,glauber,23,50.752675
n30_graph0,30,0.1,1.0,ground,glauber,23,60.352675
n30_graph0,30,0.1,1.3,ground,glauber,23,74.752675
n30_graph0,30,0.1,1.8,ground,glauber,23,98.752675
n30_graph0,30,0.1,2.5,ground,glauber,23,132.352675
n30_graph0,30,0.1,5.0,ground,glauber,23,252.352675
n30_graph0,30,0.1,0.1,ground,glauber,26,22.202875
n30_graph0,30,0.1,0.2,ground,glauber,26,25.346335
n30_graph0,30,0.1,0.3,ground,glauber,26,28.612875
n30_graph0,30,0.1,0.5,ground,glauber,26,36.332875
n30_graph0,30,0.1,0.8,ground,glauber,26,50.518255
n30_graph0,30,0.1,1.0,ground,glauber,26,60.118255
n30_graph0,30,0.1,1.3,ground,glauber,26,74.518255
n30_graph0,30,0.1,1.8,ground,glauber,26,98.518255
n30_graph0,30,0.1,2.5,ground,glauber,26,132.118255
n30_graph0,30,0.1,5.0,ground,glauber,26,252.118255
n30_graph0,30,0.1,0.1,ground,glauber,29,22.178900
n30_graph0,30,0.1,0.2,ground,glauber,29,25.249590
n30_graph0,30,0.1,0.3,ground,glauber,29,28.426830
n30_graph0,30,0.1,0.5,ground,glauber,29,36.059240
n30_graph0,30,0.1,0.8,ground,glauber,29,50.234750
n30_graph0,30,0.1,1.0,ground,glauber,29,59.834750
n30_graph0,30,0.1,1.3,ground,glauber,29,74.234750
n30_graph0,30,0.1,1.8,ground,glauber,29,98.234750
n30_graph0,30,0.1,2.5,ground,glauber,29,131.834750
n30_graph0,30,0.1,5.0,ground,glauber,29,251.834750
n30_graph0,30,0.1,0.1,ground,glauber,32,22.166290
n30_graph0,30,0.1,0.2,ground,glauber,32,25.168165
n30_graph0,30,0.1,0.3,ground,glauber,32,28.252850
n30_graph0,30,0.1,0.5,ground,glauber,32,35.768470
n30_graph0,30,0.1,0.8,ground,glauber,32,49.877845
n30_graph0,30,0.1,1.0,ground,glauber,32,59.477845
n30_graph0,30,0.1,1.3,ground,glauber,32,73.877845
n30_graph0,30,0.1,1.8,ground,glauber,32,97.877845
n30_graph0,30,0.1,2.5,ground,glauber,32,131.477845
n30_graph0,30,0.1,5.0,ground,glauber,32,251.477845
n30_graph0,30,0.1,0.1,ground,glauber,36,22.163860
n30_graph0,30,0.1,0.2,ground,glauber,36,25.104970
n30_graph0,30,0.1,0.3,ground,glauber,36,28.058300
n30_graph0,30,0.1,0.5,ground,glauber,36,35.380520
n30_graph0,30,0.1,0.8,ground,glauber,36,49.418855
n30_graph0,30,0.1,1.0,ground,glauber,36,59.018855
n30_graph0,30,0.1,1.3,ground,glauber,36,73.418855
n30_graph0,30,0.1,1.8,ground,glauber,36,97.418855
n30_graph0,30,0.1,2.5,ground,glauber,36,131.018855
n30_graph0,30,0.1,5.0,ground,glauber,36,251.018855
n30_graph0,30,0.1,0.1,ground,glauber,40,22.146415
n30_graph0,30,0.1,0.2,ground,glauber,40,24.979165
n30_graph0,30,0.1,0.3,ground,glauber,40,27.775415
n30_graph0,30,0.1,0.5,ground,glauber,40,34.927415
n30_graph0,30,0.1,0.8,ground,glauber,40,48.908915
n30_graph0,30,0.1,1.0,ground,glauber,40,58.446915
n30_graph0,30,0.1,1.3,ground,glauber,40,72.753915
n30_graph0,30,0.1,1.8,ground,glauber,40,96.753915
n30_graph0,30,0.1,2.5,ground,glauber,40,130.353915
n30_graph0,30,0.1,5.0,ground,glauber,40,250.353915
n30_graph0,30,0.1,0.1,ground,glauber,44,22.120095
n30_graph0,30,0.1,0.2,ground,glauber,44,24.880320
n30_graph0,30,0.1,0.3,ground,glauber,44,27.589410
n30_graph0,30,0.1,0.5,ground,glauber,44,34.628500
n30_graph0,30,0.1,0.8,ground,glauber,44,48.563500
n30_graph0,30,0.1,1.0,ground,glauber,44,58.050770
n30_graph0,30,0.1,1.3,ground,glauber,44,72.281675
n30_graph0,30,0.1,1.8,ground,glauber,44,96.281675
n30_graph0,30,0.1,2.5,ground,glauber,44,129.881675
n30_graph0,30,0.1,5.0,ground,glauber,44,249.881675
n30_graph0,30,0.1,0.1,ground,glauber,50,22.085415
n30_graph0,30,0.1,0.2,ground,glauber,50,24.751615
n30_graph0,30,0.1,0.3,ground,glauber,50,27.340215
n30_graph0,30,0.1,0.5,ground,glauber,50,34.219815
n30_graph0,30,0.1,0.8,ground,glauber,50,48.099015
n30_graph0,30,0.1,1.0,ground,glauber,50,57.525415
n30_graph0,30,0.1,1.3,ground,glauber,50,71.665015
n30_graph0,30,0.1,1.8,ground,glauber,50,95.665015
n30_graph0,30,0.1,2.5,ground,glauber,50,129.265015
n30_graph0,30,0.1,5.0,ground,glauber,50,249.265015
n30_graph0,30,0.1,0.1,ground,glauber,55,22.053690
n30_graph0,30,0.1,0.2,ground,glauber,55,24.661875
n30_graph0,30,0.1,0.3,ground,glauber,55,27.217510
n30_graph0,30,0.1,0.5,ground,glauber,55,34.058960
n30_graph0,30,0.1,0.8,ground,glauber,55,47.900960
n30_graph0,30,0.1,1.0,ground,glauber,55,57.286780
n30_graph0,30,0.1,1.3,ground,glauber,55,71.365510
n30_graph0,30,0.1,1.8,ground,glauber,55,95.365510
n30_graph0,30,0.1,2.5,ground,glauber,55,128.965510
n30_graph0,30,0.1,5.0,ground,glauber,55,248.965510
n30_graph0,30,0.1,0.1,ground,glauber,62,21.980545
n30_graph0,30,0.1,0.2,ground,glauber,62,24.483610
n30_graph0,30,0.1,0.3,ground,glauber,62,26.995220
n30_graph0,30,0.1,0.5,ground,glauber,62,33.784570
n30_graph0,30,0.1,0.8,ground,glauber,62,47.584570
n30_graph0,30,0.1,1.0,ground,glauber,62,56.924570
n30_graph0,30,0.1,1.3,ground,glauber,62,70.934570
n30_graph0,30,0.1,1.8,ground,glauber,62,94.934570
n30_graph0,30,0.1,2.5,ground,glauber,62,128.534570
n30_graph0,30,0.1,5.0,ground,glauber,62,248.534570
n30_graph0,30,0.1,0.1,ground,glauber,69,21.916155
n30_graph0,30,0.1,0.2,ground,glauber,69,24.313255
n30_graph0,30,0.1,0.3,ground,glauber,69,26.788470
n30_graph0,30,0.1,0.5,ground,glauber,69,33.565860
n30_graph0,30,0.1,0.8,ground,glauber,69,47.332380
n30_graph0,30,0.1,1.0,ground,glauber,69,56.680790
n30_graph0,30,0.1,1.3,ground,glauber,69,70.703405
n30_graph0,30,0.1,1.8,ground,glauber,69,94.703405
n30_graph0,30,0.1,2.5,ground,glauber,69,128.303405
n30_graph0,30,0.1,5.0,ground,glauber,69,248.303405
n30_graph0,30,0.1,0.1,ground,glauber,76,21.894020
n30_graph0,30,0.1,0.2,ground,glauber,76,24.191125
n30_graph0,30,0.1,0.3,ground,glauber,76,26.584020
