graph_id,n,h,init,dynamics,beta,step,log_Z
n60_graph1,60,0.1,uniform,metropolis,0.3,2461,45.563546
n60_graph1,60,0.1,uniform,metropolis,0.3,3712,45.499038
n60_graph1,60,0.1,uniform,metropolis,0.3,5600,45.578048
n60_graph1,60,0.1,uniform,metropolis,0.3,8446,45.744125
n60_graph1,60,0.1,uniform,metropolis,0.3,12740,45.654006
n60_graph1,60,0.1,uniform,metropolis,0.3,19215,45.732986
n60_graph1,60,0.1,uniform,metropolis,0.3,28983,45.757027
n60_graph1,60,0.1,uniform,metropolis,0.3,43715,45.759157
n60_graph1,60,0.1,uniform,metropolis,0.3,65935,45.705466
n60_graph1,60,0.1,uniform,metropolis,0.3,99450,45.725530
n60_graph1,60,0.1,uniform,metropolis,0.3,150000,45.688362
n60_graph1,60,0.1,uniform,metropolis,0.5,1,51.988831
n60_graph1,60,0.1,uniform,metropolis,0.5,2,52.530387
n60_graph1,60,0.1,uniform,metropolis,0.5,3,52.756744
n60_graph1,60,0.1,uniform,metropolis,0.5,5,52.353389
n60_graph1,60,0.1,uniform,metropolis,0.5,7,51.826955
n60_graph1,60,0.1,uniform,metropolis,0.5,11,51.374729
n60_graph1,60,0.1,uniform,metropolis,0.5,17,51.417858
n60_graph1,60,0.1,uniform,metropolis,0.5,26,53.420133
n60_graph1,60,0.1,uniform,metropolis,0.5,40,53.544116
n60_graph1,60,0.1,uniform,metropolis,0.5,60,53.118916
n60_graph1,60,0.1,uniform,metropolis,0.5,91,52.801637
n60_graph1,60,0.1,uniform,metropolis,0.5,138,52.115244
n60_graph1,60,0.1,uniform,metropolis,0.5,209,51.593745
n60_graph1,60,0.1,uniform,metropolis,0.5,315,52.561136
n60_graph1,60,0.1,uniform,metropolis,0.5,475,52.514334
n60_graph1,60,0.1,uniform,metropolis,0.5,717,52.360152
n60_graph1,60,0.1,uniform,metropolis,0.5,1082,52.845962
n60_graph1,60,0.1,uniform,metropolis,0.5,1632,52.732755
n60_graph1,60,0.1,uniform,metropolis,0.5,2461,52.415896
n60_graph1,60,0.1,uniform,metropolis,0.5,3712,54.495442
n60_graph1,60,0.1,uniform,metropolis,0.5,5600,54.219766
n60_graph1,60,0.1,uniform,metropolis,0.5,8446,54.064189
n60_graph1,60,0.1,uniform,metropolis,0.5,12740,53.661585
n60_graph1,60,0.1,uniform,metropolis,0.5,19215,53.473923
n60_graph1,60,0.1,uniform,metropolis,0.5,28983,53.356711
n60_graph1,60,0.1,uniform,metropolis,0.5,43715,53.387840
n60_graph1,60,0.1,uniform,metropolis,0.5,65935,53.485987
n60_graph1,60,0.1,uniform,metropolis,0.5,99450,53.704565
n60_graph1,60,0.1,uniform,metropolis,0.5,150000,53.552727
n60_graph1,60,0.1,uniform,metropolis,0.8,1,64.768831
n60_graph1,60,0.1,uniform,metropolis,0.8,2,64.761922
n60_graph1,60,0.1,uniform,metropolis,0.8,3,64.814419
n60_graph1,60,0.1,uniform,metropolis,0.8,5,64.246295
n60_graph1,60,0.1,uniform,metropolis,0.8,7,63.740541
n60_graph1,60,0.1,uniform,metropolis,0.8,11,63.322922
n60_graph1,60,0.1,uniform,metropolis,0.8,17,63.215990
n60_graph1,60,0.1,uniform,metropolis,0.8,26,64.858897
n60_graph1,60,0.1,uniform,metropolis,0.8,40,64.775097
n60_graph1,60,0.1,uniform,metropolis,0.8,60,65.071672
n60_graph1,60,0.1,uniform,metropolis,0.8,91,65.932449
n60_graph1,60,0.1,uniform,metropolis,0.8,138,67.947354
n60_graph1,60,0.1,uniform,metropolis,0.8,209,67.512341
n60_graph1,60,0.1,uniform,metropolis,0.8,315,68.806723
n60_graph1,60,0.1,uniform,metropolis,0.8,475,70.244809
n60_graph1,60,0.1,uniform,metropolis,0.8,717,70.850568
n60_graph1,60,0.1,uniform,metropolis,0.8,1082,71.067387
n60_graph1,60,0.1,uniform,metropolis,0.8,1632,73.936187
n60_graph1,60,0.1,uniform,metropolis,0.8,2461,76.280564
n60_graph1,60,0.1,uniform,metropolis,0.8,3712,77.953394
n60_graph1,60,0.1,uniform,metropolis,0.8,5600,77.353111
n60_graph1,60,0.1,uniform,metropolis,0.8,8446,78.404976
n60_graph1,60,0.1,uniform,metropolis,0.8,12740,77.953541
n60_graph1,60,0.1,uniform,metropolis,0.8,19215,77.695275
n60_graph1,60,0.1,uniform,metropolis,0.8,28983,77.383611
n60_graph1,60,0.1,uniform,metropolis,0.8,43715,77.362953
n60_graph1,60,0.1,uniform,metropolis,0.8,65935,77.375734
n60_graph1,60,0.1,uniform,metropolis,0.8,99450,77.665969
n60_graph1,60,0.1,uniform,metropolis,0.8,150000,77.639198
n60_graph1,60,0.1,uniform,metropolis,1.0,1,82.728831
n60_graph1,60,0.1,uniform,metropolis,1.0,2,82.721922
n60_graph1,60,0.1,uniform,metropolis,1.0,3,82.774419
n60_graph1,60,0.1,uniform,metropolis,1.0,5,82.206295
n60_graph1,60,0.1,uniform,metropolis,1.0,7,82.001240
n60_graph1,60,0.1,uniform,metropolis,1.0,11,82.032539
n60_graph1,60,0.1,uniform,metropolis,1.0,17,82.127233
n60_graph1,60,0.1,uniform,metropolis,1.0,26,83.879785
n60_graph1,60,0.1,uniform,metropolis,1.0,40,83.862385
n60_graph1,60,0.1,uniform,metropolis,1.0,60,84.197959
n60_graph1,60,0.1,uniform,metropolis,1.0,91,85.084462
n60_graph1,60,0.1,uniform,metropolis,1.0,138,87.115970
n60_graph1,60,0.1,uniform,metropolis,1.0,209,86.367241
n60_graph1,60,0.1,uniform,metropolis,1.0,315,87.288001
n60_graph1,60,0.1,uniform,metropolis,1.0,475,88.965435
n60_graph1,60,0.1,uniform,metropolis,1.0,717,89.599408
n60_graph1,60,0.1,uniform,metropolis,1.0,1082,89.857566
n60_graph1,60,0.1,uniform,metropolis,1.0,1632,92.827500
n60_graph1,60,0.1,uniform,metropolis,1.0,2461,95.003744
n60_graph1,60,0.1,uniform,metropolis,1.0,3712,96.599005
n60_graph1,60,0.1,uniform,metropolis,1.0,5600,96.042185
n60_graph1,60,0.1,uniform,metropolis,1.0,8446,96.989664
n60_graph1,60,0.1,uniform,metropolis,1.0,12740,96.604622
n60_graph1,60,0.1,uniform,metropolis,1.0,19215,96.404353
n60_graph1,60,0.1,uniform,metropolis,1.0,28983,96.075585
n60_graph1,60,0.1,uniform,metropolis,1.0,43715,96.058532
n60_graph1,60,0.1,uniform,metropolis,1.0,65935,96.051053
n60_graph1,60,0.1,uniform,metropolis,1.0,99450,96.376897
n60_graph1,60,0.1,uniform,metropolis,1.0,150000,96.344691
n60_graph1,60,0.1,uniform,metropolis,1.3,1,111.528831
n60_graph1,60,0.1,uniform,metropolis,1.3,2,111.521922
n60_graph1,60,0.1,uniform,metropolis,1.3,3,111.574419
n60_graph1,60,0.1,uniform,metropolis,1.3,5,111.006295
n60_graph1,60,0.1,uniform,metropolis,1.3,7,110.801240
n60_graph1,60,0.1,uniform,metropolis,1.3,11,110.832539
n60_graph1,60,0.1,uniform,metropolis,1.3,17,110.927233
n60_graph1,60,0.1,uniform,metropolis,1.3,26,112.679785
n60_graph1,60,0.1,uniform,metropolis,1.3,40,112.662385
n60_graph1,60,0.1,uniform,metropolis,1.3,60,112.997959
n60_graph1,60,0.1,uniform,metropolis,1.3,91,113.884462
n60_graph1,60,0.1,uniform,metropolis,1.3,138,115.915970
n60_graph1,60,0.1,uniform,metropolis,1.3,209,115.167241
n60_graph1,60,0.1,uniform,metropolis,1.3,315,116.088001
n60_graph1,60,0.1,uniform,metropolis,1.3,475,117.765435
n60_graph1,60,0.1,uniform,metropolis,1.3,717,118.399408
n60_graph1,60,0.1,uniform,metropolis,1.3,1082,118.657566
n60_graph1,60,0.1,uniform,metropolis,1.3,1632,121.590193
n60_graph1,60,0.1,uniform,metropolis,1.3,2461,123.734988
n60_graph1,60,0.1,uniform,metropolis,1.3,3712,125.352047
n60_graph1,60,0.1,uniform,metropolis,1.3,5600,124.775306
n60_graph1,60,0.1,uniform,metropolis,1.3,8446,125.668904
n60_graph1,60,0.1,uniform,metropolis,1.3,12740,125.254446
n60_graph1,60,0.1,uniform,metropolis,1.3,19215,125.084078
n60_graph1,60,0.1,uniform,metropolis,1.3,28983,124.756230
n60_graph1,60,0.1,uniform,metropolis,1.3,43715,124.740591
n60_graph1,60,0.1,uniform,metropolis,1.3,65935,124.732519
n60_graph1,60,0.1,uniform,metropolis,1.3,99450,125.070357
n60_graph1,60,0.1,uniform,metropolis,1.3,150000,125.021297
n60_graph1,60,0.1,uniform,metropolis,1.8,1,159.528831
n60_graph1,60,0.1,uniform,metropolis,1.8,2,159.521922
n60_graph1,60,0.1,uniform,metropolis,1.8,3,159.574419
n60_graph1,60,0.1,uniform,metropolis,1.8,5,159.006295
n60_graph1,60,0.1,uniform,metropolis,1.8,7,158.801240
n60_graph1,60,0.1,uniform,metropolis,1.8,11,158.832539
n60_graph1,60,0.1,uniform,metropolis,1.8,17,158.927233
n60_graph1,60,0.1,uniform,metropolis,1.8,26,160.679785
n60_graph1,60,0.1,uniform,metropolis,1.8,40,160.662385
n60_graph1,60,0.1,uniform,metropolis,1.8,60,160.997959
n60_graph1,60,0.1,uniform,metropolis,1.8,91,161.884462
n60_graph1,60,0.1,uniform,metropolis,1.8,138,163.915970
n60_graph1,60,0.1,uniform,metropolis,1.8,209,163.167241
n60_graph1,60,0.1,uniform,metropolis,1.8,315,164.088001
n60_graph1,60,0.1,uniform,metropolis,1.8,475,165.765435
n60_graph1,60,0.1,uniform,metropolis,1.8,717,166.399408
n60_graph1,60,0.1,uniform,metropolis,1.8,1082,166.657566
n60_graph1,60,0.1,uniform,metropolis,1.8,1632,169.590193
n60_graph1,60,0.1,uniform,metropolis,1.8,2461,171.734988
n60_graph1,60,0.1,uniform,metropolis,1.8,3712,173.352047
n60_graph1,60,0.1,uniform,metropolis,1.8,5600,172.743629
n60_graph1,60,0.1,uniform,metropolis,1.8,8446,173.648014
n60_graph1,60,0.1,uniform,metropolis,1.8,12740,173.231714
n60_graph1,60,0.1,uniform,metropolis,1.8,19215,173.046215
n60_graph1,60,0.1,uniform,metropolis,1.8,28983,172.724782
n60_graph1,60,0.1,uniform,metropolis,1.8,43715,172.696700
n60_graph1,60,0.1,uniform,metropolis,1.8,65935,172.694737
n60_graph1,60,0.1,uniform,metropolis,1.8,99450,173.036911
n60_graph1,60,0.1,uniform,metropolis,1.8,150000,172.991952
n60_graph1,60,0.1,uniform,metropolis,2.5,1,226.728831
n60_graph1,60,0.1,uniform,metropolis,2.5,2,226.721922
n60_graph1,60,0.1,uniform,metropolis,2.5,3,226.774419
n60_graph1,60,0.1,uniform,metropolis,2.5,5,226.206295
n60_graph1,60,0.1,uniform,metropolis,2.5,7,226.001240
n60_graph1,60,0.1,uniform,metropolis,2.5,11,226.032539
n60_graph1,60,0.1,uniform,metropolis,2.5,17,226.127233
n60_graph1,60,0.1,uniform,metropolis,2.5,26,227.879785
n60_graph1,60,0.1,uniform,metropolis,2.5,40,227.862385
n60_graph1,60,0.1,uniform,metropolis,2.5,60,228.197959
n60_graph1,60,0.1,uniform,metropolis,2.5,91,229.084462
n60_graph1,60,0.1,uniform,metropolis,2.5,138,231.115970
n60_graph1,60,0.1,uniform,metropolis,2.5,209,230.367241
n60_graph1,60,0.1,uniform,metropolis,2.5,315,231.288001
n60_graph1,60,0.1,uniform,metropolis,2.5,475,232.965435
n60_graph1,60,0.1,uniform,metropolis,2.5,717,233.599408
n60_graph1,60,0.1,uniform,metropolis,2.5,1082,233.857566
n60_graph1,60,0.1,uniform,metropolis,2.5,1632,236.790193
n60_graph1,60,0.1,uniform,metropolis,2.5,2461,238.934988
n60_graph1,60,0.1,uniform,metropolis,2.5,3712,240.552047
n60_graph1,60,0.1,uniform,metropolis,2.5,5600,239.943629
n60_graph1,60,0.1,uniform,metropolis,2.5,8446,240.848014
n60_graph1,60,0.1,uniform,metropolis,2.5,12740,240.431714
n60_graph1,60,0.1,uniform,metropolis,2.5,19215,240.246215
n60_graph1,60,0.1,uniform,metropolis,2.5,28983,239.924782
n60_graph1,60,0.1,uniform,metropolis,2.5,43715,239.896700
n60_graph1,60,0.1,uniform,metropolis,2.5,65935,239.893449
n60_graph1,60,0.1,uniform,metropolis,2.5,99450,240.236057
n60_graph1,60,0.1,uniform,metropolis,2.5,150000,240.191169
n60_graph1,60,0.1,uniform,metropolis,5.0,1,466.728831
n60_graph1,60,0.1,uniform,metropolis,5.0,2,466.721922
n60_graph1,60,0.1,uniform,metropolis,5.0,3,466.774419
n60_graph1,60,0.1,uniform,metropolis,5.0,5,466.206295
n60_graph1,60,0.1,uniform,metropolis,5.0,7,466.001240
n60_graph1,60,0.1,uniform,metropolis,5.0,11,466.032539
n60_graph1,60,0.1,uniform,metropolis,5.0,17,466.127233
n60_graph1,60,0.1,uniform,metropolis,5.0,26,467.879785
n60_graph1,60,0.1,uniform,metropolis,5.0,40,467.862385
n60_graph1,60,0.1,uniform,metropolis,5.0,60,468.197959
n60_graph1,60,0.1,uniform,metropolis,5.0,91,469.084462
n60_graph1,60,0.1,uniform,metropolis,5.0,138,471.115970
n60_graph1,60,0.1,uniform,metropolis,5.0,209,470.367241
n60_graph1,60,0.1,uniform,metropolis,5.0,315,471.288001
n60_graph1,60,0.1,uniform,metropolis,5.0,475,472.965435
n60_graph1,60,0.1,uniform,metropolis,5.0,717,473.599408
n60_graph1,60,0.1,uniform,metropolis,5.0,1082,473.857566
n60_graph1,60,0.1,uniform,metropolis,5.0,1632,476.790193
n60_graph1,60,0.1,uniform,metropolis,5.0,2461,478.934988
n60_graph1,60,0.1,uniform,metropolis,5.0,3712,480.552047
n60_graph1,60,0.1,uniform,metropolis,5.0,5600,479.943629
n60_graph1,60,0.1,uniform,metropolis,5.0,8446,480.848014
n60_graph1,60,0.1,uniform,metropolis,5.0,12740,480.431714
n60_graph1,60,0.1,uniform,metropolis,5.0,19215,480.246215
n60_graph1,60,0.1,uniform,metropolis,5.0,28983,479.924782
n60_graph1,60,0.1,uniform,metropolis,5.0,43715,479.896700
n60_graph1,60,0.1,uniform,metropolis,5.0,65935,479.893449
n60_graph1,60,0.1,uniform,metropolis,5.0,99450,480.236057
n60_graph1,60,0.1,uniform,metropolis,5.0,150000,480.190942
n60_graph1,60,0.1,uniform,glauber,0.1,1,41.428831
n60_graph1,60,0.1,uniform,glauber,0.1,2,41.342875
n60_graph1,60,0.1,uniform,glauber,0.1,3,41.312499
n60_graph1,60,0.1,uniform,glauber,0.1,5,41.187553
n60_graph1,60,0.1,uniform,glauber,0.1,7,41.101895
n60_graph1,60,0.1,uniform,glauber,0.1,11,41.094314
n60_graph1,60,0.1,uniform,glauber,0.1,17,41.474854
n60_graph1,60,0.1,uniform,glauber,0.1,26,42.213597
n60_graph1,60,0.1,uniform,glauber,0.1,40,42.187876
n60_graph1,60,0.1,uniform,glauber,0.1,60,41.973425
n60_graph1,60,0.1,uniform,glauber,0.1,91,41.725248
n60_graph1,60,0.1,uniform,glauber,0.1,138,41.555605
n60_graph1,60,0.1,uniform,glauber,0.1,209,41.615588
n60_graph1,60,0.1,uniform,glauber,0.1,315,41.513852
n60_graph1,60,0.1,uniform,glauber,0.1,475,41.317373
n60_graph1,60,0.1,uniform,glauber,0.1,717,41.812879
n60_graph1,60,0.1,uniform,glauber,0.1,1082,41.916283
n60_graph1,60,0.1,uniform,glauber,0.1,1632,42.220943
n60_graph1,60,0.1,uniform,glauber,0.1,2461,42.104676
n60_graph1,60,0.1,uniform,glauber,0.1,3712,42.167404
n60_graph1,60,0.1,uniform,glauber,0.1,5600,42.315028
n60_graph1,60,0.1,uniform,glauber,0.1,8446,42.162618
n60_graph1,60,0.1,uniform,glauber,0.1,12740,42.074196
n60_graph1,60,0.1,uniform,glauber,0.1,19215,42.073388
n60_graph1,60,0.1,uniform,glauber,0.1,28983,42.040572
n60_graph1,60,0.1,uniform,glauber,0.1,43715,42.042221
n60_graph1,60,0.1,uniform,glauber,0.1,65935,42.080904
n60_graph1,60,0.1,uniform,glauber,0.1,99450,42.052628
n60_graph1,60,0.1,uniform,glauber,0.1,150000,42.060893
n60_graph1,60,0.1,uniform,glauber,0.2,1,42.208831
n60_graph1,60,0.1,uniform,glauber,0.2,2,41.860175
n60_graph1,60,0.1,uniform,glauber,0.2,3,41.724277
n60_graph1,60,0.1,uniform,glauber,0.2,5,41.539188
n60_graph1,60,0.1,uniform,glauber,0.2,7,41.432508
n60_graph1,60,0.1,uniform,glauber,0.2,11,41.479494
n60_graph1,60,0.1,uniform,glauber,0.2,17,41.881070
n60_graph1,60,0.1,uniform,glauber,0.2,26,42.572676
n60_graph1,60,0.1,uniform,glauber,0.2,40,42.491178
n60_graph1,60,0.1,uniform,glauber,0.2,60,42.152398
n60_graph1,60,0.1,uniform,glauber,0.2,91,41.832153
n60_graph1,60,0.1,uniform,glauber,0.2,138,41.487328
n60_graph1,60,0.1,uniform,glauber,0.2,209,41.646786
n60_graph1,60,0.1,uniform,glauber,0.2,315,41.693106
n60_graph1,60,0.1,uniform,glauber,0.2,475,42.525745
n60_graph1,60,0.1,uniform,glauber,0.2,717,43.074039
n60_graph1,60,0.1,uniform,glauber,0.2,1082,43.016410
n60_graph1,60,0.1,uniform,glauber,0.2,1632,43.306242
n60_graph1,60,0.1,uniform,glauber,0.2,2461,43.213175
n60_graph1,60,0.1,uniform,glauber,0.2,3712,43.412111
n60_graph1,60,0.1,uniform,glauber,0.2,5600,43.504593
n60_graph1,60,0.1,uniform,glauber,0.2,8446,43.402324
n60_graph1,60,0.1,uniform,glauber,0.2,12740,43.486900
n60_graph1,60,0.1,uniform,glauber,0.2,19215,43.495051
n60_graph1,60,0.1,uniform,glauber,0.2,28983,43.427262
n60_graph1,60,0.1,uniform,glauber,0.2,43715,43.429100
n60_graph1,60,0.1,uniform,glauber,0.2,65935,43.461207
n60_graph1,60,0.1,uniform,glauber,0.2,99450,43.416157
n60_graph1,60,0.1,uniform,glauber,0.2,150000,43.431132
n60_graph1,60,0.1,uniform,glauber,0.3,1,45.108831
n60_graph1,60,0.1,uniform,glauber,0.3,2,44.760175
n60_graph1,60,0.1,uniform,glauber,0.3,3,44.624277
n60_graph1,60,0.1,uniform,glauber,0.3,5,44.356901
n60_graph1,60,0.1,uniform,glauber,0.3,7,44.212771
n60_graph1,60,0.1,uniform,glauber,0.3,11,44.461777
n60_graph1,60,0.1,uniform,glauber,0.3,17,45.025977
n60_graph1,60,0.1,uniform,glauber,0.3,26,45.586265
n60_graph1,60,0.1,uniform,glauber,0.3,40,45.184747
n60_graph1,60,0.1,uniform,glauber,0.3,60,44.587390
n60_graph1,60,0.1,uniform,glauber,0.3,91,43.961701
n60_graph1,60,0.1,uniform,glauber,0.3,138,43.454252
n60_graph1,60,0.1,uniform,glauber,0.3,209,44.184835
n60_graph1,60,0.1,uniform,glauber,0.3,315,44.096306
n60_graph1,60,0.1,uniform,glauber,0.3,475,44.690563
n60_graph1,60,0.1,uniform,glauber,0.3,717,45.408612
n60_graph1,60,0.1,uniform,glauber,0.3,1082,45.313331
n60_graph1,60,0.1,uniform,glauber,0.3,1632,45.848146
n60_graph1,60,0.1,uniform,glauber,0.3,2461,45.637884
n60_graph1,60,0.1,uniform,glauber,0.3,3712,45.726607
n60_graph1,60,0.1,uniform,glauber,0.3,5600,45.766820
n60_graph1,60,0.1,uniform,glauber,0.3,8446,45.813083
n60_graph1,60,0.1,uniform,glauber,0.3,12740,45.854886
n60_graph1,60,0.1,uniform,glauber,0.3,19215,45.872990
n60_graph1,60,0.1,uniform,glauber,0.3,28983,45.780492
n60_graph1,60,0.1,uniform,glauber,0.3,43715,45.751543
n60_graph1,60,0.1,uniform,glauber,0.3,65935,45.802628
n60_graph1,60,0.1,uniform,glauber,0.3,99450,45.732527
n60_graph1,60,0.1,uniform,glauber,0.3,150000,45.722711
n60_graph1,60,0.1,uniform,glauber,0.5,1,48.628831
n60_graph1,60,0.1,uniform,glauber,0.5,2,48.476288
n60_graph1,60,0.1,uniform,glauber,0.5,3,48.398055
n60_graph1,60,0.1,uniform,glauber,0.5,5,48.095732
n60_graph1,60,0.1,uniform,glauber,0.5,7,48.281096
n60_graph1,60,0.1,uniform,glauber,0.5,11,48.750903
n60_graph1,60,0.1,uniform,glauber,0.5,17,49.510921
n60_graph1,60,0.1,uniform,glauber,0.5,26,50.429681
n60_graph1,60,0.1,uniform,glauber,0.5,40,50.029429
n60_graph1,60,0.1,uniform,glauber,0.5,60,49.541508
n60_graph1,60,0.1,uniform,glauber,0.5,91,49.675328
n60_graph1,60,0.1,uniform,glauber,0.5,138,49.523339
n60_graph1,60,0.1,uniform,glauber,0.5,209,50.240122
n60_graph1,60,0.1,uniform,glauber,0.5,315,50.012190
n60_graph1,60,0.1,uniform,glauber,0.5,475,51.410156
n60_graph1,60,0.1,uniform,glauber,0.5,717,52.115013
n60_graph1,60,0.1,uniform,glauber,0.5,1082,51.759099
n60_graph1,60,0.1,uniform,glauber,0.5,1632,52.671908
n60_graph1,60,0.1,uniform,glauber,0.5,2461,52.351077
n60_graph1,60,0.1,uniform,glauber,0.5,3712,53.248983
n60_graph1,60,0.1,uniform,glauber,0.5,5600,53.073369
n60_graph1,60,0.1,uniform,glauber,0.5,8446,52.881937
n60_graph1,60,0.1,uniform,glauber,0.5,12740,53.351953
n60_graph1,60,0.1,uniform,glauber,0.5,19215,53.242415
n60_graph1,60,0.1,uniform,glauber,0.5,28983,53.373373
n60_graph1,60,0.1,uniform,glauber,0.5,43715,53.405940
n60_graph1,60,0.1,uniform,glauber,0.5,65935,53.375717
n60_graph1,60,0.1,uniform,glauber,0.5,99450,53.254440
n60_graph1,60,0.1,uniform,glauber,0.5,150000,53.372270
n60_graph1,60,0.1,uniform,glauber,0.8,1,66.148831
n60_graph1,60,0.1,uniform,glauber,0.8,2,65.996288
n60_graph1,60,0.1,uniform,glauber,0.8,3,65.918055
n60_graph1,60,0.1,uniform,glauber,0.8,5,66.769304
n60_graph1,60,0.1,uniform,glauber,0.8,7,67.211907
n60_graph1,60,0.1,uniform,glauber,0.8,11,67.748007
n60_graph1,60,0.1,uniform,glauber,0.8,17,69.002758
n60_graph1,60,0.1,uniform,glauber,0.8,26,70.441212
n60_graph1,60,0.1,uniform,glauber,0.8,40,70.226584
n60_graph1,60,0.1,uniform,glauber,0.8,60,69.408010
n60_graph1,60,0.1,uniform,glauber,0.8,91,69.422125
n60_graph1,60,0.1,uniform,glauber,0.8,138,68.985469
n60_graph1,60,0.1,uniform,glauber,0.8,209,69.329769
n60_graph1,60,0.1,uniform,glauber,0.8,315,68.715861
n60_graph1,60,0.1,uniform,glauber,0.8,475,69.706706
n60_graph1,60,0.1,uniform,glauber,0.8,717,70.434738
n60_graph1,60,0.1,uniform,glauber,0.8,1082,71.736644
n60_graph1,60,0.1,uniform,glauber,0.8,1632,73.618365
n60_graph1,60,0.1,uniform,glauber,0.8,2461,76.406252
n60_graph1,60,0.1,uniform,glauber,0.8,3712,76.910676
n60_graph1,60,0.1,uniform,glauber,0.8,5600,76.373770
n60_graph1,60,0.1,uniform,glauber,0.8,8446,75.969323
n60_graph1,60,0.1,uniform,glauber,0.8,12740,76.609628
n60_graph1,60,0.1,uniform,glauber,0.8,19215,76.663472
n60_graph1,60,0.1,uniform,glauber,0.8,28983,76.447337
n60_graph1,60,0.1,uniform,glauber,0.8,43715,76.146243
n60_graph1,60,0.1,uniform,glauber,0.8,65935,76.176752
n60_graph1,60,0.1,uniform,glauber,0.8,99450,76.326735
n60_graph1,60,0.1,uniform,glauber,0.8,150000,76.466919
n60_graph1,60,0.1,uniform,glauber,1.0,1,81.988831
n60_graph1,60,0.1,uniform,glauber,1.0,2,81.836288
n60_graph1,60,0.1,uniform,glauber,1.0,3,81.758055
n60_graph1,60,0.1,uniform,glauber,1.0,5,82.609304
n60_graph1,60,0.1,uniform,glauber,1.0,7,83.051907
n60_graph1,60,0.1,uniform,glauber,1.0,11,83.728411
n60_graph1,60,0.1,uniform,glauber,1.0,17,85.277795
n60_graph1,60,0.1,uniform,glauber,1.0,26,87.516293
n60_graph1,60,0.1,uniform,glauber,1.0,40,87.238121
n60_graph1,60,0.1,uniform,glauber,1.0,60,86.291992
n60_graph1,60,0.1,uniform,glauber,1.0,91,86.234829
n60_graph1,60,0.1,uniform,glauber,1.0,138,86.469236
n60_graph1,60,0.1,uniform,glauber,1.0,209,87.749744
n60_graph1,60,0.1,uniform,glauber,1.0,315,87.417886
n60_graph1,60,0.1,uniform,glauber,1.0,475,88.182454
n60_graph1,60,0.1,uniform,glauber,1.0,717,89.203484
n60_graph1,60,0.1,uniform,glauber,1.0,1082,90.396966
n60_graph1,60,0.1,uniform,glauber,1.0,1632,92.256111
n60_graph1,60,0.1,uniform,glauber,1.0,2461,95.205186
n60_graph1,60,0.1,uniform,glauber,1.0,3712,95.716265
n60_graph1,60,0.1,uniform,glauber,1.0,5600,95.251308
n60_graph1,60,0.1,uniform,glauber,1.0,8446,94.872526
n60_graph1,60,0.1,uniform,glauber,1.0,12740,95.449254
n60_graph1,60,0.1,uniform,glauber,1.0,19215,95.421644
n60_graph1,60,0.1,uniform,glauber,1.0,28983,95.289030
n60_graph1,60,0.1,uniform,glauber,1.0,43715,94.980718
n60_graph1,60,0.1,uniform,glauber,1.0,65935,94.986730
n60_graph1,60,0.1,uniform,glauber,1.0,99450,95.121886
n60_graph1,60,0.1,uniform,glauber,1.0,150000,95.237534
n60_graph1,60,0.1,uniform,glauber,1.3,1,110.788831
n60_graph1,60,0.1,uniform,glauber,1.3,2,110.636288
n60_graph1,60,0.1,uniform,glauber,1.3,3,110.558055
n60_graph1,60,0.1,uniform,glauber,1.3,5,111.409304
n60_graph1,60,0.1,uniform,glauber,1.3,7,111.851907
n60_graph1,60,0.1,uniform,glauber,1.3,11,112.528411
n60_graph1,60,0.1,uniform,glauber,1.3,17,114.077795
n60_graph1,60,0.1,uniform,glauber,1.3,26,116.316293
n60_graph1,60,0.1,uniform,glauber,1.3,40,116.038121
n60_graph1,60,0.1,uniform,glauber,1.3,60,115.091992
n60_graph1,60,0.1,uniform,glauber,1.3,91,115.034829
n60_graph1,60,0.1,uniform,glauber,1.3,138,115.269236
n60_graph1,60,0.1,uniform,glauber,1.3,209,116.549744
n60_graph1,60,0.1,uniform,glauber,1.3,315,116.217886
n60_graph1,60,0.1,uniform,glauber,1.3,475,116.982454
n60_graph1,60,0.1,uniform,glauber,1.3,717,117.848481
n60_graph1,60,0.1,uniform,glauber,1.3,1082,118.850960
n60_graph1,60,0.1,uniform,glauber,1.3,1632,120.608248
n60_graph1,60,0.1,uniform,glauber,1.3,2461,123.683383
n60_graph1,60,0.1,uniform,glauber,1.3,3712,124.303097
n60_graph1,60,0.1,uniform,glauber,1.3,5600,123.808490
n60_graph1,60,0.1,uniform,glauber,1.3,8446,123.492207
n60_graph1,60,0.1,uniform,glauber,1.3,12740,124.087933
n60_graph1,60,0.1,uniform,glauber,1.3,19215,124.079439
n60_graph1,60,0.1,uniform,glauber,1.3,28983,123.958494
n60_graph1,60,0.1,uniform,glauber,1.3,43715,123.639502
n60_graph1,60,0.1,uniform,glauber,1.3,65935,123.637466
n60_graph1,60,0.1,uniform,glauber,1.3,99450,123.761901
n60_graph1,60,0.1,uniform,glauber,1.3,150000,123.878099
n60_graph1,60,0.1,uniform,glauber,1.8,1,158.788831
n60_graph1,60,0.1,uniform,glauber,1.8,2,158.636288
n60_graph1,60,0.1,uniform,glauber,1.8,3,158.558055
n60_graph1,60,0.1,uniform,glauber,1.8,5,159.409304
n60_graph1,60,0.1,uniform,glauber,1.8,7,159.851907
n60_graph1,60,0.1,uniform,glauber,1.8,11,160.528411
